,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,0.0,1.761739538974627e-11,0.18314488,0.08540974,1.94513738155365,4.74314199028214e-10,7.713247299194336,2.234750986099243
1,0.0,0.0,0.19902524,0.08883309,,,6.783957004547119,2.420058250427246
2,0.010438695549964905,,0.1986686,0.090082556,,8748077056.0,10.12834358215332,3.421544075012207
3,73827320.0,,0.18592161,0.08500698,0.0,,7.954956531524658,2.924795150756836
4,,0.06584110856056213,0.18455549,0.08496381,8354246144.0,0.0,6.132386684417725,2.5560529232025146
5,77520624.0,1.2121657844144096e-11,0.19256559,0.08813706,0.0,2.036550760269165,8.732486724853516,3.284411907196045
6,,0.0,0.1891767,0.087633274,4.529023267529908e-10,,7.148242473602295,2.783102512359619
7,0.016899460926651955,0.0,0.19076173,0.08649578,1.94526207447052,4.741701475907689e-10,7.743556499481201,2.7321877479553223
8,,206053056.0,0.19320893,0.0893874,0.0,4.741484982417887e-10,8.079960823059082,3.1735129356384277
9,,,0.1895745,0.08715997,8354455552.0,4.7415216197777e-10,10.113934516906738,3.150087356567383
10,0.0,177000816.0,0.19140024,0.087930374,0.0,0.0,9.635910034179688,3.8746557235717773
11,,0.0,0.19223249,0.08905638,1.9452189207077026,8747412480.0,8.27243709564209,2.458937883377075
12,88772192.0,0.0,0.18135698,0.08436108,8354625536.0,0.0,6.339639186859131,2.9098167419433594
13,0.015029195696115494,0.0,0.19120052,0.089732856,8354526208.0,,9.003918647766113,3.3391616344451904
14,68870416.0,0.0487634651362896,0.18093096,0.08452859,0.0,4.741986803225018e-10,8.738533020019531,2.953098773956299
15,,0.05404443293809891,0.19791248,0.09093989,8354311680.0,0.0,8.523877143859863,2.8364603519439697
16,,0.0,0.18465689,0.0846731,0.0,,7.531706809997559,3.0108397006988525
17,0.0,0.0,0.1930599,0.08891889,1.9450409412384033,8750051328.0,9.476921081542969,3.370333433151245
18,,0.0,0.18793516,0.08713717,0.0,8749015040.0,7.345617294311523,2.6098172664642334
19,0.0,0.0,0.19424656,0.090173304,1.9448784589767456,,8.527527809143066,2.9833333492279053
20,40234024.0,9.630619218770065e-12,0.18945323,0.08745836,0.0,0.0,10.56666374206543,3.643587112426758
21,43025600.0,,0.1917114,0.08830364,1.9447598457336426,4.743239134796795e-10,9.447463035583496,3.1535589694976807
22,,0.04531199485063553,0.19299819,0.088799395,1.9447154998779297,8750474240.0,8.908693313598633,3.5288708209991455
23,,0.0,0.1905409,0.08689627,4.527668517884109e-10,,9.4315824508667,2.678290605545044
24,,,0.19069418,0.08814292,,0.0,10.677310943603516,3.5065438747406006
25,2.554549453914756e-12,0.0,0.19471827,0.09115497,1.9444693326950073,,10.252116203308105,2.996248245239258
26,0.013267752714455128,0.0,0.19360413,0.09147984,0.0,0.0,9.319832801818848,3.1991117000579834
27,0.017458122223615646,,0.18860975,0.08791002,0.0,,8.727071762084961,3.0655629634857178
28,0.0,0.0,0.19483958,0.09006444,,,7.5629496574401855,2.87235689163208
29,0.01289288979023695,0.061741676181554794,0.19506052,0.092373125,8349564416.0,2.037447929382324,9.271001815795898,2.879318952560425
30,90072736.0,0.0833422914147377,0.19245496,0.089121595,0.0,8751442944.0,7.033723831176758,2.158787965774536
31,0.012541469186544418,0.0,0.19193017,0.09105722,,0.0,10.748982429504395,4.073526859283447
32,75165288.0,227441824.0,0.19792174,0.09252457,,8751905792.0,7.662337303161621,2.947960615158081
33,,0.06764242798089981,0.1903912,0.08856701,,,7.083910942077637,2.6743550300598145
34,0.0,0.0,0.18612224,0.08824451,,2.038105010986328,10.362785339355469,3.783280849456787
35,,,0.19416945,0.0907609,,,10.146073341369629,3.4573400020599365
36,,0.05290832743048668,0.19437653,0.091143355,,0.0,6.619925498962402,2.785632848739624
37,,0.05689532682299614,0.20228031,0.0963556,,4.746131265775944e-10,8.429800987243652,2.682229995727539
38,0.0,0.048808563500642776,0.2005512,0.09362601,,,9.88148021697998,3.3884339332580566
39,0.0,0.0,0.1985305,0.09470125,8345580032.0,0.0,10.130838394165039,3.318427324295044
40,48376504.0,0.04414750263094902,0.19432308,0.093594655,1.9428261518478394,,10.499579429626465,3.491396188735962
41,,,0.19805984,0.093268126,8344236032.0,4.745332460309726e-10,8.975874900817871,3.253093719482422
42,67338992.0,,0.19773673,0.094442,,,8.424041748046875,2.5198915004730225
43,0.0,1.2996858797520439e-11,0.18951267,0.09199658,,0.0,9.023543357849121,3.025205135345459
44,0.010922152549028397,0.0,0.20890981,0.10019217,0.0,0.0,10.186767578125,3.172393560409546
45,,0.0,0.18444546,0.09162103,0.0,2.038778066635132,6.752561092376709,2.5786664485931396
46,,1.4535702502760373e-11,0.18801853,0.09154274,8340079104.0,,6.479348182678223,2.4770984649658203
47,0.0,0.05830816924571991,0.19429027,0.0941038,0.0,,9.154613494873047,3.0876052379608154
48,71475704.0,255659296.0,0.19091967,0.09396459,1.9414410591125488,0.0,7.510212421417236,2.6520256996154785
49,,,0.2011446,0.099351466,8337833472.0,,7.869790077209473,2.812143325805664
50,3.1527174534223823e-12,1.1764933645352915e-11,0.18439598,0.09106334,4.5194303854856344e-10,8754603008.0,8.599919319152832,3.1183509826660156
51,72088808.0,0.0,0.20012972,0.09779202,8335937536.0,0.0,8.576224327087402,3.2592098712921143
52,,1.4065338303781427e-11,0.18943481,0.093393646,8335284736.0,0.0,9.12631893157959,2.661332607269287
53,,0.0,0.19010895,0.09477593,,2.0376534461975098,8.550946235656738,2.4473764896392822
54,0.0,,0.19009429,0.0923586,1.9405276775360107,0.0,8.35009479522705,3.0886740684509277
55,,238561536.0,0.1920931,0.09696378,,2.0369930267333984,7.657612323760986,2.602788209915161
56,0.0,0.0523490384221077,0.20848481,0.102026485,,8748264448.0,8.424898147583008,3.0300588607788086
57,0.011015747673809528,0.0,0.18097498,0.092341624,,0.0,9.763216018676758,3.1660444736480713
58,,,0.19938047,0.09788839,,,7.493523597717285,2.6907522678375244
59,,0.0,0.19687673,0.09741829,,0.0,8.869889259338379,2.823241710662842
60,4.079187942290785e-12,,0.1939472,0.09853907,,,7.644636154174805,2.834021806716919
61,0.0,0.0499739944934845,0.19475481,0.09956308,,8746094592.0,6.808994293212891,3.1030232906341553
62,1.625625523950236e-12,9.31047773600202e-12,0.18942064,0.09659885,0.0,8746607616.0,11.779522895812988,4.010453701019287
63,,0.060887426137924194,0.19800551,0.10086306,4.5141174132012907e-10,0.0,7.556352615356445,2.430619478225708
64,69691024.0,,0.20629002,0.10277815,,0.0,8.599061012268066,3.196580648422241
65,2.945447271501811e-12,,0.18852183,0.09623162,,0.0,10.138118743896484,3.6523706912994385
66,0.0,0.0,0.19271868,0.098317966,1.9381710290908813,0.0,9.720444679260254,3.6539223194122314
67,73015928.0,,0.19478722,0.10046718,4.5129716630398775e-10,,8.14616870880127,2.6732709407806396
68,0.0,0.0,0.20063077,0.10360384,4.512602791439946e-10,2.035954475402832,10.512913703918457,3.2934980392456055
69,0.0,,0.19106026,0.09908104,,,9.736658096313477,3.0691065788269043
70,,0.0,0.19249521,0.10069436,,8746456064.0,7.833600044250488,2.6623523235321045
71,,216137728.0,0.1859066,0.09720142,,,8.782940864562988,3.4567575454711914
72,0.0,0.0,0.19727658,0.10228238,,4.742580772543192e-10,9.793264389038086,3.153686761856079
73,0.0,0.047641076147556305,0.19774501,0.1059052,1.9372700452804565,4.742896075882186e-10,10.02008056640625,3.0904924869537354
74,,0.05794713646173477,0.19694552,0.10463397,,,7.33181619644165,2.750080108642578
75,,,0.19320787,0.100890115,0.0,4.741873005364994e-10,10.132105827331543,2.9247899055480957
76,0.0,0.0,0.19429019,0.10453455,,8748639232.0,7.663479328155518,2.694497585296631
77,,0.0,0.19611336,0.104584455,,4.741305126287898e-10,9.633991241455078,3.8353970050811768
