,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,6.767489433288574,0.16928849,1.8961666822433472,2.3318071365356445,3.085160970687866,0.06326582,2.7494759559631348,2.055138349533081
1,9.096179008483887,0.16584945,1.8961360454559326,1.7598572969436646,3.7547764778137207,0.062352914,2.7494280338287354,1.797731637954712
2,6.061596870422363,0.17382471,1.8961068391799927,2.187772274017334,2.3267877101898193,0.065889634,2.7493767738342285,1.923214077949524
3,11.307134628295898,0.17361476,1.8961012363433838,1.3050884008407593,5.044553756713867,0.06578743,2.749582529067993,1.6485984325408936
4,8.570746421813965,0.17384395,1.8959803581237793,1.731160283088684,3.767622232437134,0.06499268,2.7497243881225586,1.7292871475219727
5,8.399764060974121,0.18252271,1.8960189819335938,1.8161802291870117,3.7522411346435547,0.06778242,2.7496795654296875,1.738268256187439
6,10.457650184631348,0.17409799,1.8960310220718384,1.35004460811615,4.268209457397461,0.065193996,2.7497684955596924,1.8479838371276855
7,5.533349990844727,0.16627091,1.896006464958191,1.9402204751968384,2.8804123401641846,0.06326996,2.750093936920166,1.859268307685852
8,6.400472164154053,0.16123955,1.8959941864013672,2.4851503372192383,2.98258900642395,0.06145934,2.750086784362793,1.997515320777893
9,9.183029174804688,0.17072104,1.8959752321243286,1.688847541809082,4.0619282722473145,0.06466124,2.7498939037323,1.879963994026184
10,10.327699661254883,0.16542628,1.8959709405899048,1.519181251525879,4.124229431152344,0.061682872,2.750056028366089,1.9281715154647827
11,9.959497451782227,0.17145312,1.8959801197052002,1.5855507850646973,4.537703514099121,0.06286403,2.7503340244293213,1.6168205738067627
12,7.529244899749756,0.17189375,1.8960126638412476,2.0849266052246094,3.1001999378204346,0.06473921,2.7502949237823486,1.9319214820861816
13,8.815896987915039,0.17058593,1.8959674835205078,1.7348778247833252,4.1785078048706055,0.06311997,2.750192403793335,1.910290241241455
14,10.041211128234863,0.1730161,1.896044135093689,1.532626748085022,4.715508937835693,0.06524515,2.750147581100464,1.7292171716690063
15,5.905300617218018,0.17426957,1.8959801197052002,2.4934160709381104,2.3410186767578125,0.06440587,2.750164031982422,2.1056230068206787
16,7.6529693603515625,0.16499422,1.8959522247314453,2.11423397064209,2.7898716926574707,0.06174807,2.750037908554077,2.028785228729248
17,7.656775951385498,0.1673817,1.8959448337554932,1.963548183441162,3.226104736328125,0.062040955,2.7498555183410645,1.8807494640350342
18,9.403938293457031,0.17677377,1.89592707157135,1.689231514930725,3.6446051597595215,0.065335624,2.749861717224121,2.0877037048339844
19,8.494460105895996,0.16941698,1.8959300518035889,1.605002999305725,4.814910411834717,0.06411494,2.749770402908325,1.5828863382339478
20,10.528420448303223,0.16611551,1.8959087133407593,1.537817120552063,4.145459175109863,0.061924554,2.7498018741607666,1.9268001317977905
21,8.52896785736084,0.16937737,1.8958829641342163,2.071293354034424,2.942241668701172,0.06217144,2.7492847442626953,2.1651206016540527
22,9.503548622131348,0.17187968,1.8959100246429443,1.5621827840805054,4.744856834411621,0.06422639,2.749189853668213,1.582866907119751
23,8.194258689880371,0.1687224,1.8958714008331299,1.911562204360962,3.9060819149017334,0.06320021,2.7491068840026855,1.8444328308105469
24,6.777710437774658,0.16727501,1.8958479166030884,2.289444923400879,2.999683380126953,0.062603876,2.7486331462860107,2.209409236907959
25,6.818078517913818,0.17375089,1.8958603143692017,2.4804227352142334,2.9550297260284424,0.06542839,2.7486190795898438,2.101820945739746
26,7.167322635650635,0.16259992,1.8958488702774048,1.7574669122695923,3.9930853843688965,0.06141427,2.748782157897949,1.6676679849624634
27,7.786867618560791,0.16595003,1.8957895040512085,2.1099894046783447,3.205335855484009,0.060459346,2.7488012313842773,1.9687784910202026
28,9.205596923828125,0.17160279,1.8957784175872803,1.596716046333313,4.406458377838135,0.06332923,2.7487218379974365,1.896736741065979
29,7.532256126403809,0.15975155,1.895822525024414,2.045430898666382,3.313441514968872,0.060317397,2.7487757205963135,2.0288751125335693
30,6.637844085693359,0.17338763,1.895816683769226,2.2581286430358887,2.7917540073394775,0.06606934,2.7487807273864746,2.073948621749878
31,7.603023529052734,0.17097297,1.8958479166030884,2.094831943511963,3.3135464191436768,0.06431483,2.7489964962005615,1.9040236473083496
32,8.517337799072266,0.16702406,1.8959206342697144,1.9004125595092773,3.7825050354003906,0.06417261,2.749074935913086,1.911634087562561
33,7.454608917236328,0.16426386,1.895918846130371,2.1350574493408203,3.132303476333618,0.06263672,2.7490992546081543,1.9935537576675415
34,8.382529258728027,0.16423649,1.8960137367248535,1.6550201177597046,4.135646343231201,0.062274586,2.748905658721924,1.7849451303482056
35,7.714313983917236,0.16764545,1.8959779739379883,2.0235416889190674,3.844740629196167,0.06406589,2.748605966567993,1.6548501253128052
36,8.631324768066406,0.17013036,1.8961520195007324,1.8046481609344482,3.9247243404388428,0.063700415,2.7483251094818115,1.8681561946868896
37,7.706611633300781,0.16985887,1.8961416482925415,2.19480562210083,2.9946181774139404,0.06360026,2.748229503631592,2.2653164863586426
38,9.148859977722168,0.16682677,1.8961236476898193,1.814653992652893,4.064467906951904,0.063208416,2.7479593753814697,1.7474993467330933
39,8.77209186553955,0.17315978,1.896140217781067,1.8645684719085693,3.269789218902588,0.065148234,2.747816801071167,1.8663452863693237
40,7.938884735107422,0.17015596,1.8961318731307983,1.9953951835632324,3.0816965103149414,0.06496863,2.747729539871216,1.8633900880813599
41,7.790152549743652,0.1634827,1.8961647748947144,1.9252851009368896,3.3418469429016113,0.06298882,2.747779130935669,1.8735551834106445
