,counter,losses
0,0,2.3015384674072266
1,640,2.299043893814087
2,1280,2.293119192123413
3,1920,2.3009936809539795
4,2560,2.314702033996582
5,3200,2.3042924404144287
6,3840,2.297970771789551
7,4480,2.3036282062530518
8,5120,2.2932486534118652
9,5760,2.2990403175354004
10,6400,2.293649673461914
11,7040,2.289684772491455
12,7680,2.308389902114868
13,8320,2.2896924018859863
14,8960,2.2818901538848877
15,9600,2.299849033355713
16,10240,2.3027634620666504
17,10880,2.2920796871185303
18,11520,2.2931151390075684
19,12160,2.2920210361480713
20,12800,2.286796808242798
21,13440,2.304109811782837
22,14080,2.2885916233062744
23,14720,2.2836716175079346
24,15360,2.2975969314575195
25,16000,2.2928357124328613
26,16640,2.2968201637268066
27,17280,2.293483018875122
28,17920,2.2976291179656982
29,18560,2.2888879776000977
30,19200,2.290109157562256
31,19840,2.285140037536621
32,20480,2.290327548980713
33,21120,2.266148090362549
34,21760,2.2939674854278564
35,22400,2.2909436225891113
36,23040,2.268488645553589
37,23680,2.3210010528564453
38,24320,2.2959389686584473
39,24960,2.249507188796997
40,25600,2.255929708480835
41,26240,2.2271814346313477
42,26880,2.1862852573394775
43,27520,2.20504093170166
44,28160,2.1505110263824463
45,28800,2.083195447921753
46,29440,1.8682730197906494
47,30080,1.6869722604751587
48,30720,1.4146536588668823
49,31360,1.38825523853302
50,32000,1.5573766231536865
51,32640,2.005261182785034
52,33280,1.3840659856796265
53,33920,1.1235712766647339
54,34560,0.9710962176322937
55,35200,1.47357177734375
56,35840,0.9701319336891174
57,36480,1.2577134370803833
58,37120,1.193300485610962
59,37760,0.9288084506988525
60,38400,0.8647232055664062
61,39040,0.8097512722015381
62,39680,0.9228313565254211
63,40320,0.6738656759262085
64,40960,1.339023470878601
65,41600,0.9095037579536438
66,42240,0.9537429809570312
67,42880,1.0916553735733032
68,43520,0.6896411180496216
69,44160,0.7853015065193176
70,44800,1.4470638036727905
71,45440,0.8967142105102539
72,46080,0.8348594903945923
73,46720,0.8837875127792358
74,47360,1.1770877838134766
75,48000,1.0390911102294922
76,48640,0.9623445868492126
77,49280,0.6488929390907288
78,49920,1.136596918106079
79,50560,1.1585959196090698
80,51200,1.3275699615478516
81,51840,1.4806760549545288
82,52480,0.8788928389549255
83,53120,0.9800091981887817
84,53760,0.984583854675293
85,54400,1.1477137804031372
86,55040,1.3063524961471558
87,55680,1.4829400777816772
88,56320,1.1901825666427612
89,56960,0.8050110340118408
90,57600,0.6695581078529358
91,58240,0.24671408534049988
92,58880,0.7191738486289978
93,59520,0.7371724843978882
94,60000,1.246693730354309
95,60640,1.8770045042037964
96,61280,1.0377004146575928
97,61920,0.7384599447250366
98,62560,0.6148320436477661
99,63200,0.8280618190765381
100,63840,0.7648280262947083
101,64480,0.9917072653770447
102,65120,0.9900251030921936
103,65760,1.485487937927246
104,66400,1.301824927330017
105,67040,0.8117833733558655
106,67680,1.036444902420044
107,68320,1.827583909034729
108,68960,0.9621461629867554
109,69600,1.1202152967453003
110,70240,1.053985357284546
111,70880,1.042582392692566
112,71520,0.9788731336593628
113,72160,1.2699788808822632
114,72800,0.7663270831108093
115,73440,0.8452409505844116
116,74080,1.2064822912216187
117,74720,1.69734787940979
118,75360,0.9859651327133179
119,76000,1.2288216352462769
120,76640,0.8162049055099487
121,77280,0.8397608399391174
122,77920,1.2621235847473145
123,78560,1.2807233333587646
124,79200,1.5534262657165527
125,79840,0.8217974901199341
126,80480,0.8188556432723999
127,81120,1.1505581140518188
128,81760,1.3017901182174683
129,82400,0.598889946937561
130,83040,1.2808414697647095
131,83680,0.673063337802887
132,84320,1.250788688659668
133,84960,2.0657644271850586
134,85600,0.8895677924156189
135,86240,1.7799077033996582
136,86880,0.8816369771957397
137,87520,1.0889519453048706
138,88160,1.1032845973968506
139,88800,1.1951228380203247
140,89440,0.8542583584785461
141,90080,1.785679817199707
142,90720,1.7522695064544678
143,91360,0.7367205023765564
144,92000,0.9295363426208496
145,92640,1.6803250312805176
146,93280,1.1645398139953613
147,93920,0.8716974258422852
148,94560,0.9989762306213379
149,95200,1.2074449062347412
150,95840,0.8247342109680176
151,96480,1.2569329738616943
152,97120,1.1926825046539307
153,97760,1.7102218866348267
154,98400,0.847443163394928
155,99040,2.005622625350952
156,99680,1.2007884979248047
157,100320,0.8634523749351501
158,100960,1.76850426197052
159,101600,1.1412822008132935
160,102240,1.528890609741211
161,102880,1.8691776990890503
162,103520,1.9719305038452148
163,104160,0.5569562911987305
164,104800,1.6795287132263184
165,105440,2.057069778442383
166,106080,1.040770411491394
167,106720,1.5359015464782715
168,107360,1.4411813020706177
169,108000,0.6604026556015015
170,108640,1.5529775619506836
171,109280,1.5399647951126099
172,109920,1.6480509042739868
173,110560,1.1940456628799438
174,111200,1.355644702911377
175,111840,1.0413001775741577
176,112480,0.8042148947715759
177,113120,0.9983270764350891
178,113760,0.8701071739196777
179,114400,1.124528169631958
180,115040,1.6721960306167603
181,115680,1.1587811708450317
182,116320,0.7476224899291992
183,116960,2.130544424057007
184,117600,1.7568376064300537
185,118240,1.329892873764038
186,118880,1.0958783626556396
187,119520,1.9769953489303589
