,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,,0.03330743685364723,0.3864148,0.22884758,0.0,2.1378729343414307,10.130727767944336,4.269613742828369
1,,0.0,0.31817287,0.20777199,4.536815922939752e-10,9182485504.0,8.184118270874023,4.0257978439331055
2,0.009987955912947655,,0.3783038,0.24126443,0.0,9182322688.0,10.61679744720459,4.44134521484375
3,,0.0,0.36801597,0.22715762,4.5368575563031754e-10,,9.523690223693848,4.164919853210449
4,0.0,6.519398736137827e-12,0.35446241,0.24286993,0.0,,11.486635208129883,4.539791584014893
5,61000404.0,0.038528695702552795,0.31886014,0.19825128,,4.97772822960485e-10,8.886738777160645,3.9136316776275635
6,,0.0,0.32686064,0.20421585,8368855040.0,0.0,8.109606742858887,3.883389711380005
7,,0.0,0.321263,0.21910138,0.0,2.1380043029785156,6.797974586486816,4.236262321472168
8,0.0138343321159482,138824240.0,0.36266816,0.22499013,4.536624131912248e-10,0.0,8.906960487365723,4.607484340667725
9,3.783903745890882e-12,,0.30635113,0.20240295,,,8.23624038696289,4.608952045440674
10,101703656.0,0.0,0.3045871,0.1791881,1.948405385017395,0.0,7.173636436462402,3.7126588821411133
11,3.2408240587672443e-12,0.0,0.35347277,0.23062286,1.9484078884124756,9182861312.0,9.187591552734375,4.395731449127197
12,0.0,0.0,0.32160038,0.21149723,0.0,,9.062182426452637,4.283827781677246
13,,,0.36080343,0.21205375,,,10.102279663085938,4.073385238647461
14,,0.0,0.31799582,0.21418591,4.5364206835429854e-10,2.1379685401916504,8.729000091552734,4.157304286956787
15,,,0.325618,0.20044708,0.0,2.137990951538086,8.62938117980957,3.790708541870117
16,,0.0,0.2901975,0.17538038,0.0,,7.204551696777344,3.5750417709350586
17,,0.0,0.32222402,0.22248426,8368111104.0,2.137909412384033,8.44955825805664,4.528692722320557
18,0.011356210336089134,0.0,0.3518325,0.21908942,,4.977667722450008e-10,10.575050354003906,4.215378761291504
19,,,0.29738766,0.18847471,,,8.311047554016113,3.9215500354766846
20,,0.0,0.34290898,0.22109766,,,10.32011890411377,4.329774856567383
21,2.8276346108330186e-12,0.037081025540828705,0.34588587,0.21675591,0.0,0.0,9.748523712158203,3.9771530628204346
22,0.0,,0.36670125,0.23145661,0.0,0.0,11.243731498718262,4.355990886688232
23,0.0147483441978693,,0.33321187,0.21709248,,0.0,8.90292739868164,4.148915767669678
24,,0.0,0.32813942,0.20660901,1.9483059644699097,,7.738860130310059,3.998511791229248
25,0.014800994656980038,,0.34991777,0.23424454,,4.977458445409866e-10,8.994040489196777,4.7491679191589355
26,0.019470496103167534,,0.28653663,0.18070185,,9181616128.0,7.295853614807129,4.111886978149414
27,66620628.0,,0.33368537,0.225442,,2.137712240219116,9.225824356079102,4.352219104766846
28,0.0,,0.36927208,0.23045759,,0.0,9.035873413085938,4.22118616104126
29,2.3185765373606726e-12,0.0,0.3623316,0.22262493,4.5360801226301817e-10,9181215744.0,10.48469352722168,4.1373066902160645
30,87728360.0,,0.31177703,0.21007328,,,7.272620677947998,3.810671091079712
31,0.014213776215910912,,0.33235306,0.23387906,8367483904.0,0.0,8.873039245605469,4.483356475830078
32,0.0,0.0,0.3646118,0.23251203,,,11.092191696166992,4.031308174133301
