,counter,losses
0,0,2.3097503185272217
1,640,2.3053395748138428
2,1280,2.3115952014923096
3,1920,2.3030335903167725
4,2560,2.296023368835449
5,3200,2.3139841556549072
6,3840,2.297769069671631
7,4480,2.3015506267547607
8,5120,2.2932238578796387
9,5760,2.296473979949951
10,6400,2.300579309463501
11,7040,2.308206796646118
12,7680,2.2977712154388428
13,8320,2.2883167266845703
14,8960,2.3056297302246094
15,9600,2.3025503158569336
16,10240,2.303287982940674
17,10880,2.2977795600891118
18,11520,2.300792694091797
19,12160,2.2965068817138667
20,12800,2.299875020980835
21,13440,2.297445774078369
22,14080,2.301356077194214
23,14720,2.290122032165528
24,15360,2.29195499420166
25,16000,2.292232036590576
26,16640,2.300281286239624
27,17280,2.3013808727264404
28,17920,2.305493831634521
29,18560,2.3097286224365234
30,19200,2.3062376976013184
31,19840,2.3038558959960938
32,20480,2.295171022415161
33,21120,2.2915096282958984
34,21760,2.310467481613159
35,22400,2.2918996810913086
36,23040,2.301497459411621
37,23680,2.2892465591430664
38,24320,2.293919563293457
39,24960,2.279218435287476
40,25600,2.300445318222046
41,26240,2.281320810317993
42,26880,2.284983396530152
43,27520,2.31466007232666
44,28160,2.278465986251831
45,28800,2.3077104091644287
46,29440,2.2969655990600586
47,30080,2.29430627822876
48,30720,2.268085241317749
49,31360,2.285486936569214
50,32000,2.278082609176636
51,32640,2.283623695373535
52,33280,2.2849597930908203
53,33920,2.289442777633667
54,34560,2.290853977203369
55,35200,2.2947869300842285
56,35840,2.2874796390533447
57,36480,2.2421905994415283
58,37120,2.2487833499908447
59,37760,2.278237581253052
60,38400,2.2703936100006104
61,39040,2.2131540775299072
62,39680,2.275575399398804
63,40320,2.249701023101806
64,40960,2.2144336700439453
65,41600,2.1876537799835205
66,42240,2.214982509613037
67,42880,2.211761713027954
68,43520,2.1923475265502934
69,44160,2.1408748626708984
70,44800,2.182833194732666
71,45440,2.1444499492645264
72,46080,2.1360204219818115
73,46720,1.9273843765258791
74,47360,2.1413052082061768
75,48000,2.078154802322388
76,48640,2.0184319019317627
77,49280,1.9566140174865725
78,49920,2.010713815689087
79,50560,2.0293307304382324
80,51200,1.830345034599304
81,51840,1.879957795143128
82,52480,1.8398399353027344
83,53120,1.8181285858154297
84,53760,1.6533570289611816
85,54400,1.8720388412475584
86,55040,1.821417570114136
87,55680,1.572156548500061
88,56320,1.6571369171142578
89,56960,1.6795073747634888
90,57600,1.4199628829956057
91,58240,1.4951524734497068
92,58880,1.6506910324096682
93,59520,1.4371055364608765
94,60000,1.623474359512329
95,60640,1.5572190284729004
96,61280,1.353273868560791
97,61920,1.42176616191864
98,62560,1.3459101915359497
99,63200,1.5577723979949951
100,63840,1.4386541843414309
101,64480,1.2481907606124878
102,65120,1.630251407623291
103,65760,1.407990336418152
104,66400,1.2049585580825806
105,67040,0.9612345695495604
106,67680,1.2061306238174438
107,68320,1.4742209911346436
108,68960,0.9592707753181458
109,69600,1.1109503507614136
110,70240,1.2919023036956787
111,70880,1.202547311782837
112,71520,1.1493059396743774
113,72160,1.1035255193710327
114,72800,0.9347495436668396
115,73440,1.5181336402893066
116,74080,1.0616819858551023
117,74720,0.9494949579238892
118,75360,1.530520796775818
119,76000,1.183299899101257
120,76640,1.123248815536499
121,77280,1.1029212474822998
122,77920,1.1637654304504397
123,78560,1.3281614780426023
124,79200,1.0132949352264404
125,79840,1.058419942855835
126,80480,1.147160291671753
127,81120,1.263340950012207
128,81760,1.0905349254608154
129,82400,1.397276520729065
130,83040,1.2506883144378662
131,83680,1.5466699600219729
132,84320,1.1647745370864868
133,84960,1.4473274946212769
134,85600,1.1824778318405151
135,86240,1.1456190347671509
136,86880,0.9128563404083252
137,87520,1.3046964406967163
138,88160,1.1089423894882202
139,88800,1.528115153312683
140,89440,1.852949976921081
141,90080,1.4423197507858276
142,90720,1.117795705795288
143,91360,1.3256107568740845
144,92000,0.9616003036499025
145,92640,1.1817004680633545
146,93280,1.398141860961914
147,93920,1.0928765535354614
148,94560,1.34664785861969
149,95200,1.0833158493041992
150,95840,1.4143708944320679
151,96480,0.9273541569709778
152,97120,1.7914111614227295
153,97760,0.7957387566566467
154,98400,1.5745038986206055
155,99040,0.6483612060546875
156,99680,1.1997203826904297
157,100320,1.148220419883728
158,100960,1.0544052124023438
159,101600,1.2114259004592896
160,102240,1.1009138822555542
161,102880,1.2709813117980957
162,103520,0.9159886837005615
163,104160,0.9419634938240051
164,104800,1.0652997493743896
165,105440,1.2683521509170532
166,106080,1.2617372274398804
167,106720,1.3895952701568604
168,107360,1.1987860202789307
169,108000,1.3245110511779785
170,108640,1.4354324340820312
171,109280,1.3438221216201782
172,109920,1.0403938293457031
173,110560,0.8933523297309875
174,111200,1.5161194801330566
175,111840,1.4190486669540405
176,112480,1.0889936685562134
177,113120,0.9135000109672546
178,113760,1.2171614170074463
179,114400,1.4677844047546387
180,115040,1.1610146760940552
181,115680,0.9597931504249573
182,116320,1.0523428916931152
183,116960,1.3007540702819824
184,117600,1.3089555501937866
185,118240,1.2456269264221191
186,118880,0.9441592693328857
187,119520,0.9778229594230652
