,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,3.3602033915752783e-12,0.09457971155643463,0.11770479,0.051176958,4.828905053599897e-10,0.0,9.053695678710938,3.1951916217803955
1,5.0290600676905495e-12,0.0,0.09925467,0.040924083,0.0,4.827125366091423e-10,7.460121154785156,2.409475088119507
2,0.0,0.0,0.10549279,0.05003109,8907912192.0,4.827016564235009e-10,8.153447151184082,3.7386057376861572
3,0.0,1.962953931344824e-11,0.12973495,0.05246951,,,8.412692070007324,3.339386224746704
4,,0.0,0.11804072,0.053824317,,,8.290969848632812,3.1751558780670166
5,4.1693562664868455e-12,,0.103563406,0.04237386,,0.0,9.145621299743652,2.907589912414551
6,,0.0,0.124021,0.052542698,8907970560.0,4.827204747037683e-10,7.753041744232178,3.620880603790283
7,57850632.0,0.0656794011592865,0.12924016,0.060420454,,0.0,9.355096817016602,3.6807069778442383
8,,0.06849265843629837,0.1260377,0.06717472,,,10.374479293823242,5.128791332244873
9,0.0,,0.1173214,0.06460138,4.829024402575044e-10,8904310784.0,9.065959930419922,4.9663872718811035
10,,1.5754963306191527e-11,0.11202693,0.058371406,2.0740573406219482,,7.648097038269043,3.6101298332214355
11,,1.9462972900008424e-11,0.100820065,0.053772427,,,7.887269496917725,3.7533998489379883
12,0.0,0.0,0.14450718,0.07683297,0.0,0.0,11.87493896484375,5.618890285491943
13,0.011095304973423481,367634336.0,0.13140164,0.05714991,4.829039945697389e-10,4.826891664144739e-10,9.649982452392578,3.3714487552642822
14,81155032.0,0.0,0.10188168,0.040685885,,,8.323601722717285,2.5230751037597656
15,0.012630402110517025,,0.12722388,0.06151525,0.0,,9.24802303314209,4.516280174255371
16,,,0.119457595,0.05392451,4.829034949693778e-10,8904221696.0,9.457228660583496,3.3016583919525146
17,3.4728311806148104e-12,0.0,0.11418079,0.053314798,,4.827001021112665e-10,8.728547096252441,3.1088919639587402
18,4.550233887595789e-12,,0.09533878,0.047371376,,,7.077077388763428,3.310102701187134
19,0.0,,0.111932285,0.050380446,4.829082689283837e-10,0.0,9.19703197479248,2.9948387145996094
20,3.2987889763552714e-12,0.0,0.11091208,0.04716654,,4.826786748068912e-10,9.108643531799316,2.7272303104400635
21,0.008717339485883713,225705696.0,0.15230343,0.07720586,,4.827007682450812e-10,10.85174560546875,5.423433303833008
22,,0.0,0.096089795,0.04797681,2.074096918106079,8903628800.0,7.492624759674072,3.518508195877075
23,0.0,,0.12424791,0.062213082,8908277760.0,8903708672.0,9.59864330291748,4.241977214813232
24,3.1499206454982387e-12,,0.12643947,0.053284276,8908366848.0,,9.043928146362305,3.6451427936553955
25,61294420.0,0.0,0.12481301,0.06082909,,0.0,9.387331008911133,4.336219310760498
26,0.0,,0.12344153,0.04913952,2.074143409729004,2.0731027126312256,9.055334091186523,3.150545597076416
27,,430499616.0,0.13091265,0.05767302,2.074129343032837,2.0731019973754883,10.359642028808594,3.635723829269409
28,0.0,0.0,0.12302169,0.050342232,8908372992.0,0.0,9.426778793334961,3.2968831062316895
29,,,0.13908175,0.06390114,,,11.305692672729492,4.578672409057617
30,3.834591498497186e-12,0.09098166972398758,0.116888314,0.051687278,,8903553024.0,8.698562622070312,3.1376852989196777
31,,360973248.0,0.14729273,0.0571926,4.829257549410215e-10,8903590912.0,9.304774284362793,3.4459941387176514
32,0.0,0.0,0.13960007,0.06100297,8908383232.0,,10.06894588470459,3.625990390777588
33,,,0.105810255,0.05290673,2.0741584300994873,,8.938182830810547,3.8048200607299805
34,0.0,0.0,0.14208652,0.06638717,4.82931139522691e-10,,11.259404182434082,4.559442520141602
35,5.3762649714073074e-12,0.1707223355770111,0.09108453,0.037192352,2.0741515159606934,,6.064336776733398,2.4652199745178223
36,3.427428046237635e-12,0.0,0.11736489,0.058943022,0.0,,8.472968101501465,3.8141982555389404
37,0.012021268717944622,,0.12580392,0.079270355,8908577792.0,8904543232.0,9.750560760498047,6.359331130981445
38,,2.402290172343058e-11,0.10640218,0.05153796,,8904031232.0,7.947665691375732,3.5287225246429443
39,0.0,3.024335643031506e-11,0.09600226,0.04049536,8908426240.0,,6.51941442489624,2.569777250289917
40,,,0.12726977,0.052245032,0.0,2.0730140209198,8.460323333740234,3.8061347007751465
41,5.866743722771073e-12,,0.097489044,0.045259003,,,6.86740255355835,3.0781242847442627
42,0.015315499156713486,0.06988778710365295,0.11615946,0.060331255,2.074143409729004,0.0,8.725587844848633,4.451418399810791
43,,0.0,0.12944762,0.05470149,4.829255328964166e-10,0.0,9.266581535339355,3.2561752796173096
44,,308218400.0,0.11900847,0.05815669,,8903183360.0,9.549510955810547,3.8007757663726807
45,,0.0,0.11155167,0.05346886,2.0741302967071533,,8.185423851013184,3.6602284908294678
46,96866976.0,482248896.0,0.093566425,0.043356076,2.074129343032837,,6.255491256713867,2.7967960834503174
47,0.0,0.0,0.122594796,0.049472094,8908265472.0,0.0,9.039175033569336,2.8125975131988525
48,,0.0,0.10298832,0.04831329,8908298240.0,0.0,6.6959943771362305,3.421783447265625
49,,,0.11222619,0.050499838,4.829188160471176e-10,2.0727767944335938,8.583686828613281,3.07200026512146
50,70792176.0,2.7308341352116905e-11,0.124156155,0.04676526,2.0741126537323,4.826100075128181e-10,8.085478782653809,3.0572521686553955
51,,,0.113723405,0.0561405,4.829217581381329e-10,0.0,8.128453254699707,3.7113988399505615
52,0.0,0.0,0.16288838,0.08550513,8908307456.0,0.0,12.004589080810547,5.448477745056152
53,,353284320.0,0.11659219,0.058318418,,,8.648680686950684,3.828636646270752
54,,1.8933181411551203e-11,0.14165695,0.06541246,0.0,,10.39624309539795,4.951064109802246
55,2.648140821209788e-12,0.0,0.1369584,0.058344405,,,9.877965927124023,3.5752506256103516
56,,0.0,0.13492557,0.060296167,2.0741770267486572,4.826757327158759e-10,9.99079418182373,4.391887664794922
57,,,0.12137185,0.055728804,,,9.248860359191895,3.799434185028076
58,4.1902297603924055e-12,0.06799082458019257,0.1102798,0.056263782,0.0,8904145920.0,7.707098960876465,3.201072931289673
59,,0.0,0.11604232,0.048447035,0.0,,9.032426834106445,2.6742823123931885
60,,,0.12331998,0.062949434,8908303360.0,,9.867838859558105,4.939753532409668
61,4.533785239596577e-12,,0.09787092,0.044733632,2.074134588241577,8904245248.0,6.890168190002441,3.096473455429077
62,,,0.11259877,0.044233926,2.0741193294525146,0.0,8.622017860412598,2.485804796218872
63,0.0,,0.13963437,0.07139241,8908284928.0,,10.216582298278809,4.74924373626709
64,,0.0,0.11783918,0.043839775,8908242944.0,8904705024.0,8.545014381408691,2.607161045074463
65,,,0.11286994,0.055791624,,,8.11447525024414,3.6916661262512207
66,0.0,0.0,0.10642836,0.05547016,0.0,0.0,8.20457935333252,3.8608317375183105
67,88462400.0,4.0562924547016266e-11,0.094565354,0.038487,2.074120044708252,4.827066524271117e-10,7.487391948699951,2.5255520343780518
68,0.012970604933798313,,0.12276717,0.056726635,8908174336.0,,9.745944023132324,3.837177038192749
69,0.015016504563391209,,0.123174295,0.050827168,0.0,0.0,8.650553703308105,3.255098819732666
70,0.0,0.0,0.09374899,0.048890945,0.0,0.0,6.7367401123046875,3.59615159034729
71,,320738272.0,0.13855323,0.062887006,0.0,4.826767874277493e-10,10.287240982055664,3.898949146270752
72,,,0.112776175,0.059277575,2.074073553085327,4.826837263216532e-10,8.591675758361816,4.15619421005249
73,0.0,,0.11913509,0.049577173,2.074071168899536,0.0,8.254631996154785,3.586857557296753
