,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,7.708860874176025,0.13697873,1.990019679069519,1.8304036855697632,1.6372846364974976,0.049366046,2.6865482330322266,2.438945770263672
1,11.440279960632324,0.1357214,1.9900031089782715,1.5986124277114868,1.5163928270339966,0.048619285,2.6865525245666504,3.0782017707824707
2,10.02730655670166,0.13479231,1.9900227785110474,1.626849889755249,2.101651191711426,0.04780104,2.686514139175415,2.4055542945861816
3,5.820298194885254,0.13540109,1.9900151491165161,2.3851938247680664,1.719046711921692,0.048513412,2.6865203380584717,2.382875919342041
4,10.717552185058594,0.1445444,1.9900293350219727,1.493956208229065,1.901728630065918,0.05157833,2.686518669128418,2.5996618270874023
5,7.848236083984375,0.14003529,1.9900171756744385,2.008357524871826,1.4490711688995361,0.049677845,2.6865086555480957,2.3476524353027344
6,8.606829643249512,0.13752311,1.9900169372558594,2.254032611846924,1.546735405921936,0.049138725,2.6864168643951416,2.8143346309661865
7,7.424235820770264,0.13649389,1.9900192022323608,2.1188411712646484,1.1132309436798096,0.04961758,2.686394691467285,2.6973464488983154
8,7.359517574310303,0.13807285,1.9900038242340088,2.1565239429473877,1.7291444540023804,0.049483243,2.686453342437744,2.827868700027466
9,8.794720649719238,0.13659607,1.9900082349777222,1.9088746309280396,1.7638843059539795,0.049067922,2.686436176300049,2.826993703842163
10,10.643226623535156,0.14030267,1.990020751953125,1.4252817630767822,1.8839644193649292,0.050154317,2.6864352226257324,2.789655923843384
11,7.45187520980835,0.13963218,1.9900238513946533,1.989426851272583,2.128061056137085,0.04999664,2.6864397525787354,2.3785369396209717
12,8.066030502319336,0.13151228,1.9899985790252686,1.9725099802017212,2.05792236328125,0.04661027,2.686439275741577,2.586060047149658
13,10.392962455749512,0.13809961,1.9899883270263672,1.4822323322296143,1.6264959573745728,0.04949429,2.686427593231201,2.6925899982452393
14,7.155851364135742,0.13658306,1.989990234375,2.175748586654663,1.9747867584228516,0.04917876,2.6864802837371826,2.5529518127441406
15,8.308168411254883,0.13498922,1.989993929862976,1.877162218093872,2.1788055896759033,0.047986817,2.6864778995513916,2.1130053997039795
16,8.099888801574707,0.1393782,1.9899983406066895,2.169555187225342,1.736098051071167,0.050062597,2.6864969730377197,2.915109634399414
17,9.235452651977539,0.14063954,1.9900140762329102,1.8528143167495728,2.391153573989868,0.05057454,2.6864676475524902,2.2879936695098877
18,8.859553337097168,0.1388827,1.9899649620056152,1.8234270811080933,1.677419900894165,0.04996533,2.68647837638855,2.736567735671997
19,9.616266250610352,0.14248599,1.9900058507919312,1.657442569732666,1.6420866250991821,0.051412713,2.686474323272705,2.659885883331299
20,8.535008430480957,0.14248678,1.9900187253952026,2.020273208618164,1.593380093574524,0.051719863,2.686429262161255,2.8029427528381348
21,7.789620876312256,0.1353185,1.9900190830230713,2.389492988586426,1.947351098060608,0.04840734,2.686434745788574,2.5812129974365234
22,9.386918067932129,0.13848954,1.990004301071167,1.6945444345474243,1.8777791261672974,0.049395777,2.6864631175994873,2.8061070442199707
23,9.420586585998535,0.13717897,1.9900057315826416,1.5935404300689697,2.263845682144165,0.048878714,2.686476945877075,2.3640127182006836
24,9.117340087890625,0.13546042,1.9900082349777222,1.8688533306121826,2.524803876876831,0.048596118,2.68649959564209,2.242955207824707
25,9.407769203186035,0.13903038,1.9900001287460327,1.7347301244735718,1.4644262790679932,0.050266437,2.6865057945251465,2.564154624938965
26,7.498479843139648,0.13523841,1.9899811744689941,2.1351053714752197,1.6620279550552368,0.048880063,2.6865148544311523,2.6058156490325928
27,9.411696434020996,0.14024611,1.9899958372116089,1.7402070760726929,1.6616113185882568,0.050019074,2.6865217685699463,2.824697256088257
28,10.53288745880127,0.1414659,1.9899972677230835,1.523357629776001,2.0359249114990234,0.05099828,2.686506986618042,2.42315411567688
29,7.7014594078063965,0.13219264,1.9900211095809937,1.712122917175293,1.6891999244689941,0.047676854,2.686563491821289,2.3983731269836426
30,9.530173301696777,0.14104775,1.9900133609771729,1.84807288646698,2.120541572570801,0.05022951,2.686520576477051,2.422313928604126
31,9.867293357849121,0.1396472,1.9899981021881104,1.6634877920150757,2.0271615982055664,0.050147105,2.6865527629852295,2.944277763366699
32,10.592693328857422,0.13966048,1.9900065660476685,1.5227153301239014,2.0442867279052734,0.050691415,2.686492919921875,2.533113718032837
33,9.6553316116333,0.13318688,1.9900046586990356,1.6967157125473022,1.2706592082977295,0.048156563,2.6865344047546387,2.8798515796661377
34,8.245022773742676,0.14041512,1.9900227785110474,1.9456455707550049,1.3754792213439941,0.050159175,2.686509847640991,2.928715467453003
35,9.538238525390625,0.13810901,1.9900054931640625,1.7449829578399658,2.0371463298797607,0.049598113,2.686521053314209,2.388949394226074
36,8.415966033935547,0.13633405,1.9900089502334595,1.885733962059021,1.5540251731872559,0.04863424,2.6865296363830566,3.209796905517578
37,9.452698707580566,0.13650593,1.990020513534546,1.7634403705596924,1.4680588245391846,0.049266823,2.686513662338257,2.842930555343628
38,10.778060913085938,0.13677171,1.9900243282318115,1.579458236694336,1.7437961101531982,0.04840526,2.686534881591797,2.969207763671875
39,8.190969467163086,0.14005078,1.9900357723236084,2.0361528396606445,1.561239242553711,0.04977741,2.686563014984131,2.5156116485595703
40,8.003052711486816,0.140274,1.990045428276062,1.9313223361968994,2.27058744430542,0.05047999,2.686537027359009,2.5707945823669434
41,8.928840637207031,0.13873589,1.9900457859039307,1.8308299779891968,1.5003604888916016,0.04999738,2.686554431915283,3.048093557357788
42,10.061178207397461,0.13212705,1.99006986618042,1.5514459609985352,2.217427968978882,0.047322668,2.6865687370300293,2.5117619037628174
43,10.048727035522461,0.14391667,1.9901024103164673,1.7740596532821655,2.2488417625427246,0.051468156,2.6865856647491455,2.5303447246551514
44,7.076713562011719,0.1337491,1.9901186227798462,2.28178334236145,1.5885711908340454,0.048567433,2.686570167541504,2.6604843139648438
45,10.740144729614258,0.1336804,1.990114688873291,1.5796153545379639,2.5897281169891357,0.047850627,2.686577320098877,2.4087777137756348
46,11.5339937210083,0.1360068,1.9901505708694458,1.403745174407959,2.331498622894287,0.048460566,2.686553716659546,2.5939173698425293
47,7.997561454772949,0.13814762,1.9901353120803833,2.473567247390747,1.7361446619033813,0.049654715,2.6865615844726562,2.8176488876342773
48,8.744034767150879,0.13648316,1.990145206451416,1.902382493019104,1.6463990211486816,0.048725292,2.6865530014038086,2.583385705947876
49,9.053145408630371,0.13572605,1.9901680946350098,1.8886409997940063,1.9205235242843628,0.048493057,2.686572551727295,2.7501564025878906
50,8.22579288482666,0.13658223,1.9901641607284546,2.2087008953094482,1.5471009016036987,0.048935127,2.686598062515259,2.739903211593628
