,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,0.010459269396960735,2.427970845209071e-11,0.056859855,0.016288528,1.9786611795425415,,11.559877395629883,3.0148870944976807
1,0.015479383990168571,0.1470586210489273,0.060049217,0.016468655,,0.0,9.570066452026367,2.3442623615264893
2,68034512.0,,0.05768777,0.01610248,0.0,0.0,8.893857955932617,2.4450185298919678
3,0.0,,0.058898535,0.01659845,4.60685795067306e-10,9101516800.0,9.43106746673584,2.613306760787964
4,,0.0,0.059619997,0.016250988,,9101539328.0,9.720367431640625,2.192498207092285
5,0.0,380005696.0,0.058239177,0.016074622,0.0,4.934003206003013e-10,10.36530590057373,3.032013416290283
6,,0.0748673677444458,0.058189765,0.016367301,8498201600.0,9101705216.0,10.912079811096191,3.8901526927948
7,,0.12576785683631897,0.058488693,0.016321614,8498240000.0,,5.896651268005371,2.118281602859497
8,,0.0,0.06053177,0.016820377,,,9.603913307189941,1.9465034008026123
9,,,0.06101478,0.016716037,8498186752.0,0.0,10.246489524841309,2.4804437160491943
10,0.012132630683481693,0.0,0.05918276,0.0164589,0.0,4.934040398474338e-10,9.923480987548828,1.8150988817214966
11,63000204.0,,0.05896887,0.01627921,0.0,,9.848250389099121,1.7377537488937378
12,,0.21040768921375275,0.058490317,0.016079713,0.0,,8.565823554992676,1.4598591327667236
13,70579888.0,,0.06019004,0.01661266,,0.0,8.46356201171875,2.0105702877044678
14,,0.07680237293243408,0.058374073,0.016309774,,4.934119779420598e-10,11.023042678833008,3.585129737854004
15,,0.10411742329597473,0.059227042,0.016566489,,,10.43173599243164,2.5431928634643555
16,,0.11941645294427872,0.06023805,0.01650421,,2.119213581085205,8.882088661193848,2.261908531188965
17,,0.0,0.05938797,0.01658976,0.0,0.0,8.849193572998047,1.419808268547058
18,0.015617161057889462,0.10866443067789078,0.059828922,0.016615622,0.0,2.119215726852417,9.315406799316406,2.476991891860962
19,0.01671493612229824,,0.05849536,0.016184665,,0.0,8.927705764770508,1.7711799144744873
20,2.0736051764558283e-12,,0.05973417,0.016623564,,2.1192073822021484,11.863419532775879,1.592183232307434
21,,,0.05691267,0.016066339,8498086912.0,2.11919903755188,8.261405944824219,2.6328325271606445
22,0.0,,0.057469063,0.016272824,4.606769410386846e-10,9101954048.0,9.704045295715332,2.4980483055114746
23,0.0,0.0,0.060732,0.016736047,0.0,2.1192145347595215,9.014113426208496,2.3836846351623535
24,0.0,0.0,0.058968473,0.016510628,4.606762193937186e-10,4.934141983881091e-10,7.988860130310059,1.917458176612854
25,,0.1443902552127838,0.059422158,0.01657371,0.0,9101872128.0,8.80681324005127,2.450390577316284
26,,0.14809100329875946,0.059394233,0.01650783,0.0,,10.414656639099121,2.326465368270874
27,,3.597706507707521e-11,0.057845566,0.016040131,,,8.647420883178711,1.872117280960083
28,,,0.05864327,0.016261104,,,9.97897720336914,1.9340684413909912
29,54387464.0,0.0,0.05821431,0.016470999,4.6066242487263764e-10,,10.297572135925293,2.4646499156951904
30,,,0.0595383,0.016334279,,2.1191811561584473,9.27863883972168,2.4411492347717285
31,0.0,,0.058402088,0.015986925,0.0,4.934104236298253e-10,10.447898864746094,2.3564329147338867
32,0.0,0.0,0.058559835,0.015971484,1.978510856628418,0.0,9.417036056518555,2.473254919052124
33,71938368.0,,0.059570268,0.016710192,4.6065870562550515e-10,,9.149494171142578,2.042617082595825
34,0.0,0.0,0.059240043,0.016244195,,4.934170294568219e-10,9.64714527130127,2.2778818607330322
35,,0.0,0.058096237,0.016125325,,,6.889100551605225,1.8404457569122314
36,,0.0,0.059031077,0.01630636,8497569280.0,,11.808035850524902,2.2892861366271973
37,,736556288.0,0.05972625,0.016544517,,,10.161224365234375,2.2504279613494873
38,,,0.06245087,0.016921325,,,9.672554016113281,2.4440178871154785
39,0.0,0.0,0.059913352,0.0161966,,0.0,10.203187942504883,3.0780599117279053
40,0.014147249981760979,0.15505710244178772,0.06061706,0.016676111,,0.0,9.427594184875488,1.856126070022583
41,0.0,0.13038654625415802,0.059318695,0.016008217,,2.1192336082458496,10.03751277923584,2.0582804679870605
42,105318456.0,0.0,0.058574606,0.016150897,8497671680.0,4.93427854131312e-10,7.437171459197998,2.23249888420105
43,0.0,,0.05830346,0.016157066,,2.119269847869873,7.555100917816162,2.174459934234619
44,,,0.060180355,0.016495178,,9102136320.0,11.547483444213867,4.200784683227539
45,0.01045966800302267,0.11695052683353424,0.060858544,0.017025579,4.606566517129096e-10,0.0,10.851338386535645,2.623837947845459
46,,701522368.0,0.058021408,0.01628286,0.0,,7.653554439544678,1.801838755607605
47,0.0,0.0,0.057799537,0.01579603,0.0,,11.736836433410645,2.7365589141845703
48,92389104.0,,0.057837285,0.01597964,,4.934271879974972e-10,8.184020042419434,2.123236656188965
49,0.011196248233318329,736869184.0,0.061019253,0.016751472,4.606572345799975e-10,2.119262933731079,10.27009391784668,2.0664944648742676
50,0.0,0.10978591442108154,0.0581335,0.016571784,,0.0,9.617521286010742,2.542893171310425
51,3.880154010593717e-12,0.0,0.060193155,0.016691867,,4.934296859993026e-10,8.732257843017578,2.0042505264282227
52,0.016954753547906876,2.59937592284043e-11,0.057579257,0.015911574,,0.0,8.987346649169922,2.577605724334717
53,,0.16811193525791168,0.0599403,0.016742306,1.9784858226776123,0.0,9.208869934082031,1.4414230585098267
54,0.0,0.0,0.060094617,0.016635377,,,9.113778114318848,2.023588180541992
55,0.0,,0.06081253,0.016976891,,4.934315733784445e-10,11.60901165008545,1.8710328340530396
56,46200364.0,0.0,0.06013038,0.01693156,1.9784789085388184,,11.108318328857422,2.4511194229125977
57,0.0,,0.06077328,0.016430119,1.9784845113754272,4.934294084435464e-10,10.788105010986328,2.6346118450164795
58,61653348.0,,0.058756754,0.01633675,,2.1192686557769775,9.445268630981445,2.206968307495117
59,0.0,,0.05826149,0.01653532,,,8.650697708129883,2.368112087249756
60,,,0.0564815,0.015788233,0.0,,9.646175384521484,2.376927375793457
61,,693451840.0,0.0587839,0.016468162,,0.0,9.50992488861084,2.0382518768310547
62,4.02981120695145e-12,0.0,0.057304718,0.015723053,0.0,2.119300365447998,9.025247573852539,1.370115876197815
63,,0.0,0.057861775,0.016114969,0.0,2.1193056106567383,9.493143081665039,1.787198543548584
64,0.018077760934829712,0.12852342426776886,0.057550807,0.016175885,4.60643911903702e-10,0.0,8.274121284484863,2.069732666015625
65,0.0,0.0,0.05902244,0.016306492,4.6063844405530574e-10,,9.15340805053711,2.923452615737915
66,,0.0,0.0585732,0.016169615,,,9.825872421264648,2.6070539951324463
67,0.0,0.0,0.05879834,0.016434412,1.9784263372421265,4.934435637871104e-10,9.312735557556152,2.5099587440490723
68,,0.0,0.06054746,0.016416397,0.0,4.934478936569064e-10,8.454593658447266,2.350978374481201
69,61298396.0,,0.05689742,0.015989099,,9102391296.0,9.59874153137207,1.446471929550171
70,0.0,,0.05972375,0.016558524,,0.0,11.099721908569336,2.2773537635803223
71,,2.6770209313187188e-11,0.059612263,0.016642764,,,11.30004596710205,2.185068130493164
72,,0.0,0.058488842,0.016241338,,,9.766469955444336,2.6334707736968994
73,,403790560.0,0.059326638,0.016550262,,0.0,9.320155143737793,2.5497395992279053
74,0.012534590438008308,0.1128818690776825,0.058275856,0.016092677,0.0,,9.438115119934082,2.4016659259796143
75,,0.0,0.059668705,0.016279617,8497105408.0,4.934438413428666e-10,8.380104064941406,2.2748806476593018
76,0.0,0.0,0.05983033,0.016422233,,2.119326591491699,11.139127731323242,2.862161636352539
77,0.0,0.1154307872056961,0.059259918,0.016408304,4.6062798020329865e-10,,10.233673095703125,2.7269880771636963
78,0.010857795365154743,0.07967840135097504,0.060091008,0.016440729,8497096192.0,,10.546056747436523,3.034271478652954
79,2.4123869134945464e-12,0.09526244550943375,0.059116863,0.016612316,8497086976.0,4.93447060989638e-10,11.021172523498535,3.1754682064056396
80,47710200.0,,0.057393905,0.015907118,0.0,,10.164301872253418,2.2091262340545654
81,0.0,2.5907871334385213e-11,0.05676336,0.015735645,,4.934515573928877e-10,9.833306312561035,2.706483840942383
82,0.0,2.4788990304891456e-11,0.05524901,0.015676798,,4.934538333500882e-10,8.697307586669922,2.1972262859344482
83,61108772.0,0.0,0.059514996,0.016285256,8497149952.0,0.0,10.153141021728516,2.74845290184021
84,0.0,,0.060369696,0.016396465,8497062400.0,,11.227863311767578,3.8607146739959717
85,,,0.058255326,0.015871454,0.0,,7.832569599151611,1.6998779773712158
86,4.240387988657668e-12,0.0,0.058944955,0.016366452,4.606242054450149e-10,0.0,7.908989429473877,2.725125551223755
87,0.01615266315639019,,0.05911908,0.016376842,4.606275361140888e-10,,8.5077486038208,1.9437379837036133
88,59111200.0,,0.059763085,0.016384687,4.606277304031181e-10,,9.232745170593262,1.7035211324691772
