,counter,losses
0,0,2.310736656188965
1,640,2.2974374294281006
2,1280,2.309600353240967
3,1920,2.304763078689575
4,2560,2.303607225418091
5,3200,2.309962272644043
6,3840,2.3003759384155273
7,4480,2.2944602966308594
8,5120,2.3024964332580566
9,5760,2.3035380840301514
10,6400,2.2867674827575684
11,7040,2.292506456375122
12,7680,2.2775862216949463
13,8320,2.2709896564483643
14,8960,2.2601332664489746
15,9600,2.2475693225860596
16,10240,2.243347644805908
17,10880,2.2014217376708984
18,11520,2.0719175338745117
19,12160,1.9318592548370361
20,12800,1.7522339820861816
21,13440,1.5940114259719849
22,14080,1.413280963897705
23,14720,1.2375372648239136
24,15360,1.1640926599502563
25,16000,1.22374427318573
26,16640,1.0554221868515015
27,17280,0.9801709055900574
28,17920,0.8386735320091248
29,18560,0.793344259262085
30,19200,0.8310036659240723
31,19840,0.5745514035224915
32,20480,0.6092530488967896
33,21120,0.7965202331542969
34,21760,0.5256856679916382
35,22400,0.5407913327217102
36,23040,0.7269631028175354
37,23680,0.5049440860748291
38,24320,0.46096670627593994
39,24960,0.6763055324554443
40,25600,0.6907486915588379
41,26240,0.5368379354476929
42,26880,0.63213050365448
43,27520,0.5850105881690979
44,28160,0.47399696707725525
45,28800,0.48733818531036377
46,29440,0.7495772242546082
47,30080,0.6149865388870239
48,30720,0.3814832866191864
49,31360,0.4270791709423065
50,32000,0.5370444059371948
51,32640,0.43235132098197937
52,33280,0.5101542472839355
53,33920,0.4559022784233093
54,34560,0.640311598777771
55,35200,0.49992552399635315
56,35840,0.6700185537338257
57,36480,0.6571732759475708
58,37120,0.44960981607437134
59,37760,0.4961349070072174
60,38400,0.51934814453125
61,39040,0.40137147903442383
62,39680,0.5262303352355957
63,40320,0.48923707008361816
64,40960,0.32413357496261597
65,41600,0.26950329542160034
66,42240,0.3994600176811218
67,42880,0.4589253067970276
68,43520,0.3836337924003601
69,44160,0.4936375617980957
70,44800,0.3917214274406433
71,45440,0.3086550235748291
72,46080,0.4993576407432556
73,46720,0.5286810994148254
74,47360,0.3859822750091553
75,48000,0.29912933707237244
76,48640,0.343849778175354
77,49280,0.3593856394290924
78,49920,0.26912224292755127
79,50560,0.3591137230396271
80,51200,0.21621520817279816
81,51840,0.3539278209209442
82,52480,0.30105605721473694
83,53120,0.3936063349246979
84,53760,0.29170697927474976
85,54400,0.4455803632736206
86,55040,0.35353463888168335
87,55680,0.4707564413547516
88,56320,0.3726731538772583
89,56960,0.363930344581604
90,57600,0.27737993001937866
91,58240,0.31098589301109314
92,58880,0.3073969781398773
93,59520,0.2686278820037842
94,60000,0.31915777921676636
95,60640,0.3204387128353119
96,61280,0.3160773515701294
97,61920,0.2378392219543457
98,62560,0.5730027556419373
99,63200,0.40914052724838257
100,63840,0.293432354927063
101,64480,0.17827993631362915
102,65120,0.2955707311630249
103,65760,0.39057010412216187
104,66400,0.288592666387558
105,67040,0.3946037292480469
106,67680,0.21691767871379852
107,68320,0.21220548450946808
108,68960,0.21488165855407715
109,69600,0.21133112907409668
110,70240,0.3063798248767853
111,70880,0.47589027881622314
112,71520,0.42184436321258545
113,72160,0.4061428904533386
114,72800,0.28284400701522827
115,73440,0.3390786051750183
116,74080,0.3531312346458435
117,74720,0.3805142641067505
118,75360,0.29525935649871826
119,76000,0.21398456394672394
120,76640,0.22099632024765015
121,77280,0.39496472477912903
122,77920,0.1427602916955948
123,78560,0.5105869770050049
124,79200,0.11718016862869263
125,79840,0.24761547148227692
126,80480,0.31142276525497437
127,81120,0.4583989381790161
128,81760,0.33137083053588867
129,82400,0.19501516222953796
130,83040,0.25111961364746094
131,83680,0.28852012753486633
132,84320,0.33684104681015015
133,84960,0.27289173007011414
134,85600,0.26232922077178955
135,86240,0.3764479160308838
136,86880,0.27516037225723267
137,87520,0.20350545644760132
138,88160,0.18146389722824097
139,88800,0.2749997079372406
140,89440,0.20940303802490234
141,90080,0.1613166332244873
142,90720,0.2452802211046219
143,91360,0.40204381942749023
144,92000,0.4707760214805603
145,92640,0.1924382597208023
146,93280,0.22728680074214935
147,93920,0.1691259741783142
148,94560,0.17034153640270233
149,95200,0.2688210606575012
150,95840,0.2553284168243408
151,96480,0.2552843391895294
152,97120,0.1743675172328949
153,97760,0.3690703213214874
154,98400,0.2853966951370239
155,99040,0.1279221922159195
156,99680,0.20687806606292725
157,100320,0.1221110075712204
158,100960,0.34775200486183167
159,101600,0.32839417457580566
160,102240,0.19706842303276062
161,102880,0.20054766535758972
162,103520,0.15748122334480286
163,104160,0.4765206575393677
164,104800,0.37447917461395264
165,105440,0.2736576199531555
166,106080,0.27080363035202026
167,106720,0.4046878218650818
168,107360,0.2506190240383148
169,108000,0.28297001123428345
170,108640,0.25699901580810547
171,109280,0.22385643422603607
172,109920,0.16325578093528748
173,110560,0.3417438268661499
174,111200,0.1888073980808258
175,111840,0.2168860286474228
176,112480,0.15817925333976746
177,113120,0.2185405194759369
178,113760,0.24541591107845306
179,114400,0.2945815622806549
180,115040,0.2440815269947052
181,115680,0.22242285311222076
182,116320,0.3231250047683716
183,116960,0.2574324905872345
184,117600,0.16850966215133667
185,118240,0.193069189786911
186,118880,0.32006657123565674
187,119520,0.36769184470176697
