,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,7.097020149230957,0.08308476,1.8799798488616943,2.0366406440734863,1.6887426376342773,0.028175335,2.745447874069214,2.4764163494110107
1,9.301963806152344,0.07813383,1.8799769878387451,1.7508946657180786,2.8598711490631104,0.026939556,2.74543833732605,2.8085827827453613
2,7.303390979766846,0.08026535,1.8799411058425903,2.225684881210327,2.3360817432403564,0.026824772,2.7454652786254883,2.645631790161133
3,10.294488906860352,0.08022932,1.879920482635498,1.5980929136276245,2.369365692138672,0.027239963,2.745494842529297,2.697143316268921
4,7.836847305297852,0.0795802,1.8799313306808472,2.0886855125427246,2.250093698501587,0.026288847,2.745529890060425,2.720759153366089
5,9.683728218078613,0.080884695,1.8799124956130981,1.5582317113876343,3.509188175201416,0.02704306,2.7455852031707764,2.0576298236846924
6,11.083012580871582,0.080121495,1.8798948526382446,1.624313235282898,2.574547052383423,0.027417779,2.7455761432647705,2.6208364963531494
7,9.175599098205566,0.0788236,1.8798975944519043,2.037064552307129,1.5328742265701294,0.026967239,2.7455835342407227,3.5379703044891357
8,8.991010665893555,0.081555985,1.8798781633377075,1.9438202381134033,1.999490737915039,0.027300756,2.745610237121582,3.168271064758301
9,8.20986270904541,0.08183355,1.8798788785934448,2.0509679317474365,2.1917247772216797,0.02716883,2.74560809135437,2.8373677730560303
10,8.654136657714844,0.08201999,1.8798446655273438,1.9191814661026,1.9758381843566895,0.027360156,2.745617628097534,2.8287742137908936
11,7.503565788269043,0.080637656,1.8798131942749023,1.8140608072280884,2.813478708267212,0.02695204,2.7456445693969727,2.191128969192505
12,10.769960403442383,0.07667706,1.879806637763977,1.508147954940796,2.45634126663208,0.02628172,2.7456653118133545,3.114543914794922
13,10.5142240524292,0.07765971,1.8798141479492188,1.609807014465332,2.605499029159546,0.026455939,2.745704412460327,2.8185527324676514
14,9.5674467086792,0.08094442,1.8797976970672607,1.9182484149932861,2.0532727241516113,0.026885947,2.7457497119903564,2.867706537246704
15,9.266935348510742,0.07754331,1.8797684907913208,1.8429937362670898,2.8603930473327637,0.02684066,2.7457315921783447,2.799119234085083
16,10.50387191772461,0.08029241,1.8797537088394165,1.5005033016204834,2.5975441932678223,0.02707998,2.745728015899658,2.4275312423706055
17,10.523477554321289,0.08252886,1.8797224760055542,1.7210807800292969,1.6303277015686035,0.027922232,2.745743751525879,3.4322316646575928
