,losses,counter
0,2.312293529510498,0
1,2.3042352199554443,640
2,2.2984189987182617,1280
3,2.3025641441345215,1920
4,2.312643051147461,2560
5,2.294140100479126,3200
6,2.272078514099121,3840
7,2.275805711746216,4480
8,2.2668509483337402,5120
9,2.2541186809539795,5760
10,2.2504565715789795,6400
11,2.237638235092163,7040
12,2.2043967247009277,7680
13,2.1745104789733887,8320
14,2.152381420135498,8960
15,2.15012264251709,9600
16,2.074371576309204,10240
17,2.0491976737976074,10880
18,1.9713257551193237,11520
19,1.9384491443634033,12160
20,1.8366518020629883,12800
21,1.7126667499542236,13440
22,1.7150800228118896,14080
23,1.619873046875,14720
24,1.4690945148468018,15360
25,1.467958688735962,16000
26,1.4233222007751465,16640
27,1.4193792343139648,17280
28,1.2180079221725464,17920
29,1.1774578094482422,18560
30,1.1528197526931763,19200
31,1.1662516593933105,19840
32,0.9636327624320984,20480
33,1.1150736808776855,21120
34,0.9921778440475464,21760
35,0.8768356442451477,22400
36,0.8027070164680481,23040
37,0.8556305766105652,23680
38,0.7424598932266235,24320
39,0.8861083984375,24960
40,0.6969579458236694,25600
41,0.7265672087669373,26240
42,0.884660005569458,26880
43,0.6948769688606262,27520
44,0.564232587814331,28160
45,0.6517282128334045,28800
46,0.6081764101982117,29440
47,0.7183209657669067,30080
48,0.4575113356113434,30720
49,0.6510183811187744,31360
50,0.7556145787239075,32000
51,0.7391307353973389,32640
52,0.4949781000614166,33280
53,0.6024507284164429,33920
54,0.6268168687820435,34560
55,0.592704176902771,35200
56,0.6097686290740967,35840
57,0.6785203814506531,36480
58,0.5830579400062561,37120
59,0.6974467039108276,37760
60,0.5471117496490479,38400
61,0.5675144195556641,39040
62,0.8027766942977905,39680
63,0.576018750667572,40320
64,0.40704360604286194,40960
65,0.5157762169837952,41600
66,0.9375975728034973,42240
67,0.5229184627532959,42880
68,0.7250229716300964,43520
69,0.7260203957557678,44160
70,0.4837610423564911,44800
71,0.4711635708808899,45440
72,0.33735260367393494,46080
73,0.3248920142650604,46720
74,0.5215625166893005,47360
75,0.6378911137580872,48000
76,0.402619868516922,48640
77,0.4963715970516205,49280
78,0.5967426300048828,49920
79,0.6076313257217407,50560
80,0.6805475950241089,51200
81,0.5264196395874023,51840
82,0.5376587510108948,52480
83,0.47854143381118774,53120
84,0.5642960667610168,53760
85,0.5105219483375549,54400
86,0.6288520693778992,55040
87,0.4279625713825226,55680
88,0.40744340419769287,56320
89,0.5042925477027893,56960
90,0.46373292803764343,57600
91,0.3901804983615875,58240
92,0.4202015697956085,58880
93,0.6010059118270874,59520
94,0.3508208990097046,60000
95,0.5361699461936951,60640
96,0.29610124230384827,61280
97,0.610943615436554,61920
98,0.31800857186317444,62560
99,0.3458174467086792,63200
100,0.6402468681335449,63840
101,0.54996258020401,64480
102,0.45096355676651,65120
103,0.5304895639419556,65760
104,0.4664164185523987,66400
105,0.5012825131416321,67040
106,0.5529341697692871,67680
107,0.49427664279937744,68320
108,0.40814635157585144,68960
109,0.27501484751701355,69600
110,0.2608696520328522,70240
111,0.38343876600265503,70880
112,0.32414722442626953,71520
113,0.40159958600997925,72160
114,0.45349812507629395,72800
115,0.3491468131542206,73440
116,0.378818541765213,74080
117,0.3319120705127716,74720
118,0.5920400023460388,75360
119,0.3393039107322693,76000
120,0.484365314245224,76640
121,0.4236097037792206,77280
122,0.49259254336357117,77920
123,0.1990111768245697,78560
124,0.3951679766178131,79200
125,0.4429551661014557,79840
126,0.2730720639228821,80480
127,0.26431185007095337,81120
128,0.31461963057518005,81760
129,0.39243122935295105,82400
130,0.2207869291305542,83040
131,0.4324439465999603,83680
132,0.3762197494506836,84320
133,0.31731125712394714,84960
134,0.32359835505485535,85600
135,0.3859281539916992,86240
136,0.3065946698188782,86880
137,0.31878793239593506,87520
138,0.26189595460891724,88160
139,0.2679768204689026,88800
140,0.34645041823387146,89440
141,0.19110287725925446,90080
142,0.43794435262680054,90720
143,0.25001001358032227,91360
144,0.22555583715438843,92000
145,0.19954611361026764,92640
146,0.13419963419437408,93280
147,0.3534265458583832,93920
148,0.19032064080238342,94560
149,0.4919877052307129,95200
150,0.26798197627067566,95840
151,0.1964779794216156,96480
152,0.3566843867301941,97120
153,0.2303634136915207,97760
154,0.5013924241065979,98400
155,0.23728756606578827,99040
156,0.38687971234321594,99680
157,0.2287532091140747,100320
158,0.3778117597103119,100960
159,0.3169459402561188,101600
160,0.2652629315853119,102240
161,0.43028581142425537,102880
162,0.41215500235557556,103520
163,0.47342023253440857,104160
164,0.3457685708999634,104800
165,0.2996973395347595,105440
166,0.39731475710868835,106080
167,0.48037174344062805,106720
168,0.29657572507858276,107360
169,0.10526372492313385,108000
170,0.473760724067688,108640
171,0.22486206889152527,109280
172,0.39589768648147583,109920
173,0.12386607378721237,110560
174,0.5470219850540161,111200
175,0.3344188630580902,111840
176,0.46986156702041626,112480
177,0.2771076261997223,113120
178,0.3185896873474121,113760
179,0.18035657703876495,114400
180,0.2431696206331253,115040
181,0.25244611501693726,115680
182,0.1878649890422821,116320
183,0.2788103222846985,116960
184,0.25539129972457886,117600
185,0.4595707356929779,118240
186,0.21992722153663635,118880
187,0.21801379323005676,119520
