,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,10.748345375061035,0.110418245,1.783673882484436,1.5790163278579712,1.9245150089263916,0.049848627,2.718027353286743,2.3136792182922363
1,11.103545188903809,0.106130145,1.7836540937423706,1.5476633310317993,1.3707995414733887,0.048883237,2.7178890705108643,2.848886251449585
2,8.603867530822754,0.10673929,1.7836617231369019,1.905377984046936,2.025587558746338,0.047714956,2.7177891731262207,2.960526704788208
3,11.607072830200195,0.107041076,1.7836213111877441,1.3983755111694336,2.4788053035736084,0.048657972,2.7177226543426514,1.9044013023376465
4,8.16901683807373,0.107354976,1.783610463142395,2.0374226570129395,1.3227537870407104,0.047989648,2.717694044113159,2.963834047317505
5,9.545923233032227,0.10662075,1.783608078956604,1.7086902856826782,1.99263334274292,0.04829072,2.717787027359009,2.309736967086792
6,8.07803726196289,0.11025865,1.78358793258667,2.0594940185546875,2.208893060684204,0.049929295,2.7179667949676514,1.986786961555481
7,8.478511810302734,0.10781432,1.7835239171981812,1.7983165979385376,1.6304678916931152,0.048602413,2.717998743057251,2.4640133380889893
8,8.310321807861328,0.1080715,1.7835161685943604,1.9755289554595947,2.232684373855591,0.04902242,2.7179508209228516,1.9969375133514404
9,8.80449390411377,0.1071799,1.7834852933883667,1.809066891670227,1.4759238958358765,0.048216693,2.7181217670440674,2.7453200817108154
10,9.444785118103027,0.109340675,1.783457636833191,1.814786672592163,2.1324968338012695,0.048781108,2.7179982662200928,2.0916476249694824
11,7.237911701202393,0.105618306,1.7834398746490479,1.839221477508545,1.1784480810165405,0.048357826,2.7179648876190186,2.680530309677124
12,6.968824863433838,0.10827947,1.7834281921386719,2.0562379360198975,1.6536202430725098,0.048486985,2.7179741859436035,2.7935004234313965
13,8.360455513000488,0.106253505,1.783408522605896,2.172065019607544,1.9350427389144897,0.048808504,2.7180871963500977,2.8483331203460693
14,7.67161750793457,0.10821103,1.7833877801895142,2.06701922416687,1.8762032985687256,0.0486375,2.7181856632232666,2.7437474727630615
15,9.86290454864502,0.1068358,1.7833806276321411,1.640116572380066,1.878150463104248,0.04894195,2.718196153640747,2.339534044265747
16,10.426312446594238,0.11202395,1.7834004163742065,1.5056785345077515,1.8000191450119019,0.049411856,2.7181344032287598,2.55633544921875
17,10.391197204589844,0.10959094,1.7833987474441528,1.604123830795288,2.141862392425537,0.049293257,2.718142032623291,2.340536594390869
18,6.603155136108398,0.107232235,1.783443808555603,2.180656909942627,1.3161267042160034,0.048630673,2.718017339706421,3.0796639919281006
19,8.174101829528809,0.106253594,1.7833832502365112,2.0586960315704346,2.0663516521453857,0.047858804,2.7181832790374756,2.6697678565979004
20,9.032291412353516,0.10767729,1.783408522605896,1.7926100492477417,1.8772480487823486,0.04926884,2.7181787490844727,2.599968194961548
21,7.568769454956055,0.109502204,1.783406138420105,2.391796588897705,1.6863229274749756,0.049222473,2.718374013900757,2.8012378215789795
22,10.131386756896973,0.107915424,1.7833876609802246,1.6848392486572266,1.7839124202728271,0.049156636,2.7183618545532227,2.510557174682617
23,8.512151718139648,0.106316455,1.7833682298660278,2.057018995285034,1.7428227663040161,0.047594808,2.718451976776123,2.760748863220215
24,8.899168014526367,0.105693884,1.783358097076416,1.8178690671920776,1.4967095851898193,0.048320446,2.7185192108154297,2.7841176986694336
25,11.924823760986328,0.10713588,1.7833685874938965,1.4580639600753784,2.6756644248962402,0.048958063,2.718508243560791,2.645245313644409
26,9.025757789611816,0.10765381,1.7833243608474731,1.8372858762741089,2.0990893840789795,0.048545353,2.718569278717041,2.2636353969573975
27,9.209953308105469,0.10921138,1.7833094596862793,1.8030487298965454,1.9990389347076416,0.04947215,2.71858811378479,2.7177932262420654
28,10.515830993652344,0.10604118,1.783308506011963,1.5515636205673218,1.9201303720474243,0.04829231,2.7185726165771484,2.471503734588623
29,9.97740364074707,0.106909975,1.7833245992660522,1.7262730598449707,1.7538806200027466,0.04910957,2.718709945678711,2.4137485027313232
30,9.06090259552002,0.1079073,1.783305048942566,1.9710190296173096,2.1883482933044434,0.048201792,2.7187659740448,2.664607048034668
31,6.735342025756836,0.10900704,1.7832891941070557,2.2764158248901367,1.9504667520523071,0.04948745,2.7187726497650146,2.415802478790283
32,7.301599025726318,0.10527987,1.7832770347595215,1.7828718423843384,1.4230201244354248,0.048192255,2.7186903953552246,2.4437217712402344
33,8.722637176513672,0.1094193,1.7832927703857422,1.8210808038711548,1.6938897371292114,0.049968936,2.7187747955322266,2.8781898021698
34,8.792256355285645,0.10761686,1.7832927703857422,1.7651175260543823,1.6105773448944092,0.048585266,2.718731641769409,2.4952707290649414
35,9.748983383178711,0.10658683,1.7832890748977661,1.5970643758773804,1.9714322090148926,0.04924057,2.7190096378326416,2.1772425174713135
36,7.923495292663574,0.11098103,1.7832691669464111,2.18798565864563,1.9127018451690674,0.049532667,2.7188477516174316,3.1295976638793945
37,8.139856338500977,0.106870614,1.7832518815994263,2.1314399242401123,1.816614031791687,0.048811473,2.718843698501587,2.7506399154663086
38,8.948456764221191,0.10628367,1.7832860946655273,1.709617018699646,1.1565415859222412,0.049241997,2.718993663787842,3.0726158618927
39,10.791664123535156,0.108081535,1.7832962274551392,1.6370261907577515,2.1102683544158936,0.04830811,2.7189440727233887,2.504456043243408
40,10.08758544921875,0.10777632,1.7833466529846191,1.6573454141616821,2.682158946990967,0.048257723,2.7188968658447266,1.9187349081039429
41,10.666887283325195,0.11086537,1.7833424806594849,1.5845491886138916,1.4784661531448364,0.04986288,2.7189059257507324,2.6002936363220215
42,9.770012855529785,0.107544124,1.783340334892273,1.6937888860702515,1.6964824199676514,0.04918469,2.7190821170806885,2.246474504470825
43,9.047781944274902,0.10965235,1.7833318710327148,1.9830530881881714,1.7526015043258667,0.049630065,2.718782424926758,2.5421805381774902
44,7.973250389099121,0.107774936,1.783302903175354,2.024496555328369,1.4855663776397705,0.048665695,2.7188098430633545,2.8203794956207275
45,9.770547866821289,0.109587185,1.7832725048065186,1.5975431203842163,2.134847402572632,0.048221115,2.7189242839813232,2.4315011501312256
46,8.233866691589355,0.10768478,1.7832200527191162,2.0267741680145264,1.7987650632858276,0.04897697,2.7190020084381104,2.65991473197937
