,counter,losses
0,0,2.3118321895599365
1,640,2.318955898284912
2,1280,2.3459460735321045
3,1920,2.2957677841186523
4,2560,2.3126795291900635
5,3200,2.3228535652160645
6,3840,2.3050525188446045
7,4480,2.300619602203369
8,5120,2.2998812198638916
9,5760,2.3139607906341553
10,6400,2.3098983764648438
11,7040,2.288440704345703
12,7680,2.301471710205078
13,8320,2.303023338317871
14,8960,2.292126178741455
15,9600,2.295020818710327
16,10240,2.291452169418335
17,10880,2.284773111343384
18,11520,2.2816622257232666
19,12160,2.2976818084716797
20,12800,2.2607498168945312
21,13440,2.268106460571289
22,14080,2.262991189956665
23,14720,2.267408847808838
24,15360,2.2508432865142822
25,16000,2.2418246269226074
26,16640,2.262958526611328
27,17280,2.220933675765991
28,17920,2.1127219200134277
29,18560,2.0744450092315674
30,19200,1.927960753440857
31,19840,1.7209149599075317
32,20480,1.6603285074234009
33,21120,1.624674677848816
34,21760,1.4599796533584595
35,22400,1.1403555870056152
36,23040,1.571336030960083
37,23680,1.53696870803833
38,24320,1.5833832025527954
39,24960,1.2950979471206665
40,25600,1.394338607788086
41,26240,1.2636562585830688
42,26880,1.58211350440979
43,27520,1.2240277528762817
44,28160,1.1320816278457642
45,28800,1.0112863779067993
46,29440,1.0058293342590332
47,30080,1.0313034057617188
48,30720,0.7998021841049194
49,31360,0.7617198824882507
50,32000,0.6178873777389526
51,32640,1.0581846237182617
52,33280,0.950261652469635
53,33920,1.0172514915466309
54,34560,0.7615519762039185
55,35200,0.9638590216636658
56,35840,0.9468054175376892
57,36480,0.786903440952301
58,37120,0.8989620208740234
59,37760,0.7467599511146545
60,38400,0.7635601162910461
61,39040,0.8947855830192566
62,39680,1.3336936235427856
63,40320,0.9381868243217468
64,40960,0.8030933141708374
65,41600,0.8374602794647217
66,42240,0.6745798587799072
67,42880,0.8941349387168884
68,43520,0.9434763789176941
69,44160,1.2387362718582153
70,44800,1.0832117795944214
71,45440,1.0526630878448486
72,46080,0.7820368409156799
73,46720,1.0143930912017822
74,47360,1.039890170097351
75,48000,1.491197109222412
76,48640,0.8948351740837097
77,49280,0.6883097887039185
78,49920,1.095970630645752
79,50560,1.1869815587997437
80,51200,0.7305735349655151
81,51840,0.7936628460884094
82,52480,1.2330225706100464
83,53120,0.8318596482276917
84,53760,1.2062522172927856
85,54400,0.8446765542030334
86,55040,0.605179488658905
87,55680,0.865667998790741
88,56320,1.0352765321731567
89,56960,1.440743088722229
90,57600,0.6546186804771423
91,58240,0.6223607063293457
92,58880,1.3219890594482422
93,59520,1.4626572132110596
94,60000,1.746295690536499
95,60640,0.718490481376648
96,61280,1.0415043830871582
97,61920,1.808652400970459
98,62560,1.4047651290893555
99,63200,0.7788112163543701
100,63840,1.0871845483779907
101,64480,1.634887456893921
102,65120,0.7218256592750549
103,65760,0.9102527499198914
104,66400,0.9144849181175232
105,67040,1.3960444927215576
106,67680,1.2828669548034668
107,68320,1.6063551902770996
108,68960,1.2014511823654175
109,69600,1.3631278276443481
110,70240,1.1175249814987183
111,70880,1.8875385522842407
112,71520,1.8561534881591797
113,72160,1.5353612899780273
114,72800,1.1130388975143433
115,73440,1.1847152709960938
116,74080,1.0250879526138306
117,74720,1.832884669303894
118,75360,1.2847331762313843
119,76000,0.8316301107406616
120,76640,0.7454979419708252
121,77280,1.2920230627059937
122,77920,1.5210390090942383
123,78560,1.1339061260223389
124,79200,1.3959801197052002
125,79840,2.7929835319519043
126,80480,1.2326267957687378
127,81120,1.1715760231018066
128,81760,1.31204092502594
129,82400,1.5753562450408936
130,83040,1.2429704666137695
131,83680,1.0672876834869385
132,84320,1.7076369524002075
133,84960,1.069653034210205
134,85600,1.1201386451721191
135,86240,1.3613762855529785
136,86880,1.3851441144943237
137,87520,1.671130895614624
138,88160,1.0238420963287354
139,88800,1.9960567951202393
140,89440,2.0040323734283447
141,90080,1.2345722913742065
142,90720,1.2569026947021484
143,91360,1.7925015687942505
144,92000,1.887104868888855
145,92640,1.8493131399154663
146,93280,1.1799166202545166
147,93920,0.9659982919692993
148,94560,1.5024683475494385
149,95200,0.9060424566268921
150,95840,1.6203694343566895
151,96480,1.3417662382125854
152,97120,1.154840350151062
153,97760,1.2625186443328857
154,98400,1.1078083515167236
155,99040,1.1604609489440918
156,99680,1.3807543516159058
157,100320,1.0674140453338623
158,100960,0.9387952089309692
159,101600,1.8855024576187134
160,102240,1.117660641670227
161,102880,1.7885464429855347
162,103520,1.5941869020462036
163,104160,1.928693175315857
164,104800,1.9960286617279053
165,105440,1.9797706604003906
166,106080,2.1438074111938477
167,106720,1.5734546184539795
168,107360,1.6014574766159058
169,108000,1.4131672382354736
170,108640,1.1964701414108276
171,109280,1.2591100931167603
172,109920,1.4828319549560547
173,110560,1.9973784685134888
174,111200,1.1118980646133423
175,111840,1.1121677160263062
176,112480,1.584631085395813
177,113120,1.454696774482727
178,113760,1.218699336051941
179,114400,0.9462528228759766
180,115040,1.9019588232040405
181,115680,1.5081120729446411
182,116320,1.5987095832824707
183,116960,1.6961703300476074
184,117600,1.5374678373336792
185,118240,1.0474380254745483
186,118880,1.8725003004074097
187,119520,1.9205436706542969
