,losses,counter
0,2.299978494644165,0
1,2.2999391555786133,640
2,2.3014614582061768,1280
3,2.3096563816070557,1920
4,2.311725616455078,2560
5,2.305856704711914,3200
6,2.3005621433258057,3840
7,2.2969858646392822,4480
8,2.297215461730957,5120
9,2.2962863445281982,5760
10,2.2964258193969727,6400
11,2.2917611598968506,7040
12,2.2863457202911377,7680
13,2.2910501956939697,8320
14,2.283447027206421,8960
15,2.287048816680908,9600
16,2.284824848175049,10240
17,2.2764368057250977,10880
18,2.2754602432250977,11520
19,2.2508926391601562,12160
20,2.2406885623931885,12800
21,2.233426570892334,13440
22,2.184763193130493,14080
23,2.193575859069824,14720
24,2.155630350112915,15360
25,2.1645350456237793,16000
26,2.04590106010437,16640
27,2.0712690353393555,17280
28,1.9966953992843628,17920
29,2.0149643421173096,18560
30,1.866448163986206,19200
31,1.8269327878952026,19840
32,1.8348557949066162,20480
33,1.7948046922683716,21120
34,1.6014139652252197,21760
35,1.7243914604187012,22400
36,1.5241444110870361,23040
37,1.5286985635757446,23680
38,1.529994249343872,24320
39,1.4625344276428223,24960
40,1.2962626218795776,25600
41,1.3022537231445312,26240
42,1.289745807647705,26880
43,1.2882355451583862,27520
44,1.2144070863723755,28160
45,1.07948899269104,28800
46,1.0052342414855957,29440
47,1.012275218963623,30080
48,0.9623164534568787,30720
49,1.201704502105713,31360
50,0.9585812091827393,32000
51,0.958774983882904,32640
52,0.8476548194885254,33280
53,1.0672954320907593,33920
54,0.7367565035820007,34560
55,0.7709406018257141,35200
56,0.6594069004058838,35840
57,0.7864823341369629,36480
58,0.6476510167121887,37120
59,0.5376352071762085,37760
60,0.7413125038146973,38400
61,0.6192052960395813,39040
62,0.6358344554901123,39680
63,0.6616150140762329,40320
64,0.5654586553573608,40960
65,0.8533617854118347,41600
66,0.7342169284820557,42240
67,0.7886092066764832,42880
68,0.6683337092399597,43520
69,0.5842552781105042,44160
70,0.4578680098056793,44800
71,0.7168285250663757,45440
72,0.7485906481742859,46080
73,0.5323813557624817,46720
74,0.4739537835121155,47360
75,0.43882450461387634,48000
76,0.6324876546859741,48640
77,0.4072827100753784,49280
78,0.5050991773605347,49920
79,0.4788196384906769,50560
80,0.45967957377433777,51200
81,0.482187420129776,51840
82,0.4772970974445343,52480
83,0.6015511751174927,53120
84,0.622791588306427,53760
85,0.5282651782035828,54400
86,0.44985514879226685,55040
87,0.4550321400165558,55680
88,0.6511430740356445,56320
89,0.5191564559936523,56960
90,0.5441967248916626,57600
91,0.41379407048225403,58240
92,0.3947795629501343,58880
93,0.27461424469947815,59520
94,0.6247706413269043,60000
95,0.26354891061782837,60640
96,0.49928632378578186,61280
97,0.6460415124893188,61920
98,0.4556273818016052,62560
99,0.6026355028152466,63200
100,0.36615297198295593,63840
101,0.30007296800613403,64480
102,0.42260774970054626,65120
103,0.3205616772174835,65760
104,0.4019003212451935,66400
105,0.6945809125900269,67040
106,0.5889261364936829,67680
107,0.2775532305240631,68320
108,0.4962175786495209,68960
109,0.4192144572734833,69600
110,0.259997695684433,70240
111,0.35174328088760376,70880
112,0.383165180683136,71520
113,0.46249106526374817,72160
114,0.44078344106674194,72800
115,0.6022123694419861,73440
116,0.5457442998886108,74080
117,0.4338608682155609,74720
118,0.6345966458320618,75360
119,0.5048482418060303,76000
120,0.4072238504886627,76640
121,0.4046488404273987,77280
122,0.42830851674079895,77920
123,0.3031551241874695,78560
124,0.5267768502235413,79200
125,0.34706977009773254,79840
126,0.3512764871120453,80480
127,0.4946081042289734,81120
128,0.2453119307756424,81760
129,0.3000022768974304,82400
130,0.4253353774547577,83040
131,0.2803431749343872,83680
132,0.41180163621902466,84320
133,0.3326435387134552,84960
134,0.6553672552108765,85600
135,0.4452679455280304,86240
136,0.3304462432861328,86880
137,0.34039726853370667,87520
138,0.3125793933868408,88160
139,0.28264686465263367,88800
140,0.38898006081581116,89440
141,0.24593321979045868,90080
142,0.3401769995689392,90720
143,0.3511635661125183,91360
144,0.4771910607814789,92000
145,0.19256825745105743,92640
146,0.5701645016670227,93280
147,0.35607442259788513,93920
148,0.33150556683540344,94560
149,0.3953514099121094,95200
150,0.39966878294944763,95840
151,0.3933618664741516,96480
152,0.3841204047203064,97120
153,0.2573036551475525,97760
154,0.18391208350658417,98400
155,0.3034009039402008,99040
156,0.33455491065979004,99680
157,0.1804625391960144,100320
158,0.40816187858581543,100960
159,0.32384786009788513,101600
160,0.37513676285743713,102240
161,0.5632235407829285,102880
162,0.2793428599834442,103520
163,0.5175115466117859,104160
164,0.316098153591156,104800
165,0.25898903608322144,105440
166,0.33526065945625305,106080
167,0.44001224637031555,106720
168,0.2509419322013855,107360
169,0.6069940328598022,108000
170,0.17960838973522186,108640
171,0.31537705659866333,109280
172,0.2640310823917389,109920
173,0.27370786666870117,110560
174,0.4297558665275574,111200
175,0.3214010000228882,111840
176,0.3625261187553406,112480
177,0.338554710149765,113120
178,0.4215215742588043,113760
179,0.1402938812971115,114400
180,0.4270579218864441,115040
181,0.4665437936782837,115680
182,0.3806203305721283,116320
183,0.33118119835853577,116960
184,0.32976850867271423,117600
185,0.3518694043159485,118240
186,0.2307041436433792,118880
187,0.2411990612745285,119520
