,counter,losses
0,0,2.2777488231658936
1,640,2.327399730682373
2,1280,2.32087779045105
3,1920,2.292501449584961
4,2560,2.306342363357544
5,3200,2.2971529960632324
6,3840,2.291849136352539
7,4480,2.287938356399536
8,5120,2.3004016876220703
9,5760,2.3173141479492188
10,6400,2.309279441833496
11,7040,2.3243515491485596
12,7680,2.2886624336242676
13,8320,2.306180953979492
14,8960,2.311518430709839
15,9600,2.3092756271362305
16,10240,2.299504518508911
17,10880,2.3023555278778076
18,11520,2.298938512802124
19,12160,2.28649640083313
20,12800,2.305802822113037
21,13440,2.3029584884643555
22,14080,2.3252012729644775
23,14720,2.2830376625061035
24,15360,2.308060884475708
25,16000,2.307791233062744
26,16640,2.307252883911133
27,17280,2.2976932525634766
28,17920,2.3061628341674805
29,18560,2.3264875411987305
30,19200,2.304022789001465
31,19840,2.293071985244751
32,20480,2.3023600578308105
33,21120,2.297116994857788
34,21760,2.2843053340911865
35,22400,2.307285785675049
36,23040,2.297377586364746
37,23680,2.302776575088501
38,24320,2.302605152130127
39,24960,2.29201340675354
40,25600,2.3014473915100098
41,26240,2.2992398738861084
42,26880,2.3092682361602783
43,27520,2.3018431663513184
44,28160,2.302145481109619
45,28800,2.299238920211792
46,29440,2.2991256713867188
47,30080,2.294877529144287
48,30720,2.2907750606536865
49,31360,2.2918941974639893
50,32000,2.311342477798462
51,32640,2.301981210708618
52,33280,2.3141798973083496
53,33920,2.3141777515411377
54,34560,2.287623643875122
55,35200,2.2935898303985596
56,35840,2.296180009841919
57,36480,2.309809446334839
58,37120,2.3058571815490723
59,37760,2.2993862628936768
60,38400,2.304405689239502
61,39040,2.304039716720581
62,39680,2.3135416507720947
63,40320,2.298299789428711
64,40960,2.304598331451416
65,41600,2.2887654304504395
66,42240,2.2888054847717285
67,42880,2.296631336212158
68,43520,2.305814743041992
69,44160,2.3020639419555664
70,44800,2.3022282123565674
71,45440,2.2895288467407227
72,46080,2.3125717639923096
73,46720,2.3020145893096924
74,47360,2.2937636375427246
75,48000,2.307955503463745
76,48640,2.305271863937378
77,49280,2.3042726516723633
78,49920,2.311737060546875
79,50560,2.3077011108398438
80,51200,2.295588493347168
81,51840,2.294590950012207
82,52480,2.3001902103424072
83,53120,2.297781467437744
84,53760,2.292353630065918
85,54400,2.3003993034362793
86,55040,2.287768840789795
87,55680,2.3054966926574707
88,56320,2.3012282848358154
89,56960,2.31358003616333
90,57600,2.300171375274658
91,58240,2.2953715324401855
92,58880,2.315918445587158
93,59520,2.300274133682251
94,60000,2.2913753986358643
95,60640,2.2856011390686035
96,61280,2.2893948554992676
97,61920,2.295046806335449
98,62560,2.3014023303985596
99,63200,2.295848846435547
100,63840,2.2983319759368896
101,64480,2.2905914783477783
102,65120,2.298614978790283
103,65760,2.2940375804901123
104,66400,2.288384437561035
105,67040,2.288919687271118
106,67680,2.312371015548706
107,68320,2.2967116832733154
108,68960,2.2885870933532715
109,69600,2.2987160682678223
110,70240,2.282144546508789
111,70880,2.2851109504699707
112,71520,2.289222240447998
113,72160,2.28601336479187
114,72800,2.2958688735961914
115,73440,2.2903387546539307
116,74080,2.2770872116088867
117,74720,2.292422294616699
118,75360,2.288836717605591
119,76000,2.293825626373291
120,76640,2.2870376110076904
121,77280,2.2924811840057373
122,77920,2.2791898250579834
123,78560,2.2717881202697754
124,79200,2.292212963104248
125,79840,2.280662775039673
126,80480,2.2961063385009766
127,81120,2.2880609035491943
128,81760,2.267975091934204
129,82400,2.2864978313446045
130,83040,2.2818193435668945
131,83680,2.2765040397644043
132,84320,2.273655891418457
133,84960,2.2683825492858887
134,85600,2.2632384300231934
135,86240,2.269928216934204
136,86880,2.268996238708496
137,87520,2.2543375492095947
138,88160,2.259673833847046
139,88800,2.2515933513641357
140,89440,2.2441976070404053
141,90080,2.2231335639953613
142,90720,2.2207982540130615
143,91360,2.198467493057251
144,92000,2.1863253116607666
145,92640,2.1797189712524414
146,93280,2.109180212020874
147,93920,2.0993130207061768
148,94560,2.0774176120758057
149,95200,1.8989009857177734
150,95840,1.8572413921356201
151,96480,1.971041202545166
152,97120,1.7409225702285767
153,97760,1.6515692472457886
154,98400,1.6196856498718262
155,99040,1.5924144983291626
156,99680,1.5372462272644043
157,100320,1.3249932527542114
158,100960,1.200475811958313
159,101600,1.2386919260025024
160,102240,1.214831829071045
161,102880,1.026091456413269
162,103520,0.9035900831222534
163,104160,1.2560803890228271
164,104800,0.9947941899299622
165,105440,1.088706612586975
166,106080,0.8388941884040833
167,106720,0.974482536315918
168,107360,0.7735004425048828
169,108000,0.8621768951416016
170,108640,0.8048548102378845
171,109280,0.9935197830200195
172,109920,1.0662647485733032
173,110560,0.8573899269104004
174,111200,1.0307000875473022
175,111840,0.8056051731109619
176,112480,0.7065461874008179
177,113120,1.0387269258499146
178,113760,0.6782177686691284
179,114400,0.7985931038856506
180,115040,0.7176607251167297
181,115680,0.6852685213088989
182,116320,0.5402800440788269
183,116960,0.8741185069084167
184,117600,0.6064749956130981
185,118240,0.4978066682815552
186,118880,0.7376880049705505
187,119520,0.6045911908149719
