,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,,0.0,0.17588542,0.06646426,2.107445240020752,0.0,7.743678092956543,2.066502332687378
1,,0.0,0.17086343,0.064745724,2.1074352264404297,,7.7663187980651855,1.8429216146469116
2,0.0,,0.17428999,0.06603405,,5.029186511684713e-10,9.223857879638672,1.8298314809799194
3,0.009367348626255989,,0.17824426,0.06818338,,,10.932360649108887,2.509845495223999
4,2.884808060835131e-12,,0.17262763,0.0650039,2.1075656414031982,,9.470906257629395,2.0871856212615967
5,0.020445164293050766,,0.17099679,0.06467371,,5.029194838357398e-10,7.576174736022949,2.0831382274627686
6,0.0,0.0,0.16756253,0.06419266,,,7.750570774078369,2.1137855052948
7,,0.0,0.17157437,0.065547824,0.0,2.160017728805542,9.796405792236328,2.650834083557129
8,56584004.0,,0.1735636,0.06614461,0.0,,9.079087257385254,2.225001573562622
9,37302380.0,0.13934703171253204,0.17170307,0.06491692,0.0,0.0,11.435017585754395,2.022265672683716
10,,0.11056949198246002,0.17300431,0.06495844,,5.029150984547925e-10,7.806253433227539,2.1957836151123047
11,0.030277954414486885,,0.17492586,0.066741996,4.908161654881837e-10,,5.810314178466797,1.689621925354004
12,0.0,680825472.0,0.16809745,0.0629689,,5.029103800069379e-10,8.463088035583496,1.3476088047027588
13,,0.0,0.1700406,0.06347069,,5.029076044493763e-10,10.223925590515137,2.4586923122406006
14,,0.0,0.17422326,0.065141484,,,5.957221984863281,2.284863233566284
15,42718988.0,,0.17806141,0.06618859,0.0,,10.588949203491211,2.1217715740203857
16,0.0,,0.17776592,0.066794276,,2.1600229740142822,10.208069801330566,2.6439671516418457
17,,,0.16790763,0.06265698,,,7.504274368286133,2.0601792335510254
18,,0.0,0.16964151,0.06311675,0.0,5.029250349508629e-10,8.287625312805176,2.146326780319214
19,0.01420647744089365,0.09113660454750061,0.1675808,0.06306862,,0.0,9.447623252868652,2.373723268508911
20,,,0.17651142,0.066052936,4.908859430052814e-10,0.0,6.077427387237549,1.9629164934158325
21,0.010474089533090591,,0.16924578,0.062174506,,0.0,10.028883934020996,2.6142518520355225
22,,0.14809103310108185,0.17022721,0.06369887,0.0,5.029366367814703e-10,8.787507057189941,1.55057954788208
23,64006780.0,,0.1695329,0.063066356,0.0,0.0,9.028507232666016,1.6162794828414917
24,0.011759192682802677,,0.17909738,0.06633717,2.108341932296753,5.02936081669958e-10,9.772808074951172,2.3189079761505127
25,,0.10383172333240509,0.1799878,0.06781215,9054866432.0,2.1601011753082275,9.359723091125488,2.509530544281006
26,0.0,2.1029043090203814e-11,0.16985293,0.06484369,,0.0,8.872537612915039,2.493333339691162
27,0.0,0.09752196818590164,0.17706403,0.06651131,,,10.00376033782959,2.46053147315979
28,3.3398808892137755e-12,0.10424238443374634,0.17404833,0.0665803,9054472192.0,0.0,8.59422779083252,1.9755909442901611
29,,2.2517238074115653e-11,0.17716558,0.066540346,,,8.612434387207031,2.2103002071380615
30,0.0,2.8121668188552107e-11,0.17430863,0.065388605,,,10.943625450134277,2.0007517337799072
31,4.372005361907849e-12,0.0,0.17232807,0.06522164,4.908017325888636e-10,2.160083293914795,8.692667961120605,2.8114116191864014
32,,,0.17319497,0.06672808,0.0,,6.246951580047607,1.480217456817627
33,,423371136.0,0.1657031,0.061781,,0.0,7.688008785247803,2.108025074005127
34,0.010992183350026608,0.0,0.17654157,0.0670664,,,10.311399459838867,2.1846964359283447
35,,,0.17414013,0.06448713,0.0,0.0,7.617702484130859,2.368889331817627
36,86632152.0,0.12399318069219589,0.16731763,0.06316376,0.0,2.1600375175476074,8.043258666992188,1.9436370134353638
37,,0.0,0.17509392,0.06725487,0.0,9277107200.0,8.31071662902832,1.813868761062622
38,,0.13308849930763245,0.1739754,0.06474774,0.0,2.1600074768066406,9.849047660827637,1.7502366304397583
