,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,,0.03685829043388367,0.09497121,0.039048158,2.0675294399261475,0.0,8.197958946228027,4.848420143127441
1,,,0.09516449,0.039240927,0.0,,8.36850643157959,4.204413890838623
2,,0.0,0.09844186,0.041707966,4.813763276878547e-10,2.1766512393951416,10.5411376953125,6.419930458068848
3,4.661342492551235e-12,0.05744241923093796,0.09502737,0.038583722,2.0675406455993652,,7.830954074859619,3.673067092895508
4,0.0,,0.09858335,0.041250568,0.0,2.176874876022339,7.721609592437744,5.529427528381348
5,,0.0,0.08962216,0.038484544,0.0,5.068356845328026e-10,8.493804931640625,3.8890464305877686
6,0.0,,0.09910866,0.041760094,,0.0,9.619599342346191,5.852065086364746
7,58131212.0,,0.09932786,0.04141939,4.813995313490693e-10,0.0,9.472291946411133,6.227630138397217
8,,0.03501105308532715,0.09691209,0.039502855,4.814053045087974e-10,2.176511764526367,9.334935188293457,5.636891841888428
9,4.0678671368865604e-12,,0.09450078,0.039315008,0.0,5.067655184376463e-10,7.646481037139893,4.811859130859375
10,0.0,,0.09845188,0.041998424,0.0,,8.942740440368652,6.536738395690918
11,43317240.0,0.0,0.09533675,0.041234583,0.0,0.0,10.519989967346191,6.92171573638916
12,62674604.0,0.0,0.09477918,0.04023482,2.067566394805908,9347287040.0,9.051912307739258,5.667867660522461
13,,,0.09521412,0.039907206,8879854592.0,,7.949243068695068,5.600017070770264
14,,0.03916953504085541,0.09846067,0.04015755,4.813706100392778e-10,,8.326420783996582,4.251832485198975
15,,119812592.0,0.09657346,0.040810157,,0.0,7.755507469177246,5.608611583709717
16,,0.03214316442608833,0.0958924,0.03958211,,0.0,7.987836837768555,4.784153461456299
17,,4.354679811191531e-12,0.09832545,0.041620694,8879911936.0,5.06748421003067e-10,9.700660705566406,7.167787075042725
18,,6.889479438332291e-12,0.098335125,0.040840972,,2.1763134002685547,9.07921028137207,5.1828155517578125
19,0.0,0.02251509204506874,0.098530844,0.041599814,,0.0,9.837971687316895,6.414244651794434
20,,,0.09541647,0.040224634,8879711232.0,,7.83330774307251,4.915847301483154
21,,7.556503166250561e-12,0.09681808,0.03993965,0.0,,9.198050498962402,4.715063571929932
22,0.0,0.024089185521006584,0.09771417,0.039743096,,,11.205541610717773,6.227092266082764
23,0.0,,0.0972504,0.04048064,,5.067036790151747e-10,7.0994343757629395,4.630484580993652
