,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,0.0,0.04742324352264404,0.2281476,0.14058122,1.9528732299804688,5.1358522989986e-10,9.554360389709473,5.038039207458496
1,0.0,162240768.0,0.23137966,0.16153231,8387510784.0,,9.920166015625,5.725878715515137
2,,,0.22762369,0.15527837,,0.0,9.855965614318848,5.250853538513184
3,0.012968219816684723,0.0,0.21422495,0.14447734,1.952869176864624,2.205850124359131,8.464025497436523,4.821105480194092
4,0.0,0.0,0.22427467,0.16705123,0.0,2.205857992172241,9.823860168457031,6.217541217803955
5,0.012120853178203106,0.055352840572595596,0.22995688,0.1305702,0.0,0.0,9.793060302734375,4.60861873626709
6,67351008.0,189972848.0,0.20110965,0.13775936,1.9528511762619019,,8.87791919708252,4.826836585998535
7,69478000.0,,0.1932083,0.120548785,0.0,,8.82381534576416,4.1677937507629395
8,,,0.19520459,0.13037154,,5.135862291005822e-10,9.081803321838379,4.453514575958252
9,2.5888130614909466e-12,0.04810149222612381,0.23088923,0.14041053,0.0,0.0,9.284712791442871,5.117793083190918
10,,195191136.0,0.23628767,0.14654432,0.0,2.2057912349700928,9.471762657165527,4.98820686340332
11,83484216.0,,0.18136135,0.11643358,,,7.918914318084717,3.6182825565338135
12,38684992.0,,0.2545446,0.19593361,,5.135686320656419e-10,10.602819442749023,7.441354751586914
13,0.015700355172157288,,0.19074367,0.120347954,0.0,2.2057385444641113,8.964329719543457,4.239035606384277
14,3.323158154905359e-12,,0.21086581,0.1530637,0.0,0.0,9.241835594177246,5.495974063873291
15,0.0,,0.18415353,0.12933609,1.9528616666793823,9473624064.0,8.71010971069336,4.2601423263549805
16,0.011039692908525467,0.036855582147836685,0.21903962,0.16216575,8387468800.0,2.205805778503418,10.638218879699707,5.865609169006348
17,69609224.0,0.0,0.19780609,0.1274025,1.9528533220291138,,8.532510757446289,4.430366039276123
18,0.01064496859908104,0.05336509272456169,0.23044464,0.13664249,1.9528474807739258,,9.94677734375,5.600887298583984
19,0.0,,0.18224141,0.13075683,,,7.633157253265381,4.407465934753418
20,,215939680.0,0.19220686,0.12457637,1.952858805656433,0.0,7.930517196655273,4.182877063751221
21,,233899840.0,0.21212299,0.127362,0.0,,8.610872268676758,3.8305513858795166
22,,0.0,0.21843462,0.13617694,0.0,,10.192672729492188,4.117339611053467
