,losses,counter
0,2.2921011447906494,0
1,2.3088274002075195,640
2,2.3099215030670166,1280
3,2.3073465824127197,1920
4,2.2903051376342773,2560
5,2.2943267822265625,3200
6,2.294970989227295,3840
7,2.298973321914673,4480
8,2.2861287593841553,5120
9,2.281122922897339,5760
10,2.2674362659454346,6400
11,2.2370059490203857,7040
12,2.2383997440338135,7680
13,2.215031623840332,8320
14,2.1832334995269775,8960
15,2.1686697006225586,9600
16,2.122436285018921,10240
17,2.0879180431365967,10880
18,2.023691415786743,11520
19,2.0075864791870117,12160
20,1.9777839183807373,12800
21,1.9325522184371948,13440
22,1.8416067361831665,14080
23,1.7191767692565918,14720
24,1.7454744577407837,15360
25,1.63185453414917,16000
26,1.5661725997924805,16640
27,1.4834473133087158,17280
28,1.4404176473617554,17920
29,1.3552429676055908,18560
30,1.3706929683685303,19200
31,1.1851552724838257,19840
32,1.2134085893630981,20480
33,1.0850114822387695,21120
34,1.0611612796783447,21760
35,0.9339198470115662,22400
36,0.9983412027359009,23040
37,0.892379105091095,23680
38,0.7445931434631348,24320
39,0.9577580094337463,24960
40,0.8394466042518616,25600
41,1.0373399257659912,26240
42,0.7293792366981506,26880
43,0.5700088739395142,27520
44,0.6744317412376404,28160
45,0.743975818157196,28800
46,0.6614333391189575,29440
47,0.7597049474716187,30080
48,0.5497244000434875,30720
49,0.7015159130096436,31360
50,0.7344054579734802,32000
51,0.7487015128135681,32640
52,0.6211469769477844,33280
53,0.5746626257896423,33920
54,0.5648487210273743,34560
55,0.6518301963806152,35200
56,0.6204086542129517,35840
57,0.5241050124168396,36480
58,0.5292027592658997,37120
59,0.5946495532989502,37760
60,0.6006486415863037,38400
61,0.49778488278388977,39040
62,0.554590106010437,39680
63,0.7420608997344971,40320
64,0.5267322063446045,40960
65,0.40179988741874695,41600
66,0.5416538119316101,42240
67,0.3460305631160736,42880
68,0.49539297819137573,43520
69,0.40752333402633667,44160
70,0.3891381621360779,44800
71,0.339753121137619,45440
72,0.3573635518550873,46080
73,0.3894500434398651,46720
74,0.5492977499961853,47360
75,0.42844414710998535,48000
76,0.364991158246994,48640
77,0.7757478952407837,49280
78,0.3781673312187195,49920
79,0.5526900887489319,50560
80,0.31953147053718567,51200
81,0.4920329451560974,51840
82,0.36959680914878845,52480
83,0.48057839274406433,53120
84,0.42087483406066895,53760
85,0.3078601360321045,54400
86,0.45806360244750977,55040
87,0.3646334707736969,55680
88,0.395191490650177,56320
89,0.4276474714279175,56960
90,0.6232849955558777,57600
91,0.42527034878730774,58240
92,0.39108559489250183,58880
93,0.5941982865333557,59520
94,0.4567703306674957,60000
95,0.2950632572174072,60640
96,0.4792822599411011,61280
97,0.28513213992118835,61920
98,0.3175322115421295,62560
99,0.366078644990921,63200
100,0.2778520882129669,63840
101,0.4440716505050659,64480
102,0.5573505759239197,65120
103,0.34258922934532166,65760
104,0.2845751643180847,66400
105,0.3563138544559479,67040
106,0.3420209586620331,67680
107,0.49735525250434875,68320
108,0.3420866131782532,68960
109,0.32377856969833374,69600
110,0.2748245298862457,70240
111,0.5353004336357117,70880
112,0.39254996180534363,71520
113,0.29027146100997925,72160
114,0.37608784437179565,72800
115,0.3658045530319214,73440
116,0.352445125579834,74080
117,0.1476954072713852,74720
118,0.29102063179016113,75360
119,0.27839428186416626,76000
120,0.4108722507953644,76640
121,0.23157022893428802,77280
122,0.34870776534080505,77920
123,0.3648805022239685,78560
124,0.3855850398540497,79200
125,0.4083847403526306,79840
126,0.26799476146698,80480
127,0.20008781552314758,81120
128,0.333041250705719,81760
129,0.42368707060813904,82400
130,0.2693180441856384,83040
131,0.4241533577442169,83680
132,0.294792503118515,84320
133,0.3200662434101105,84960
134,0.3417522609233856,85600
135,0.3678717017173767,86240
136,0.22182825207710266,86880
137,0.4891953468322754,87520
138,0.25845351815223694,88160
139,0.258578896522522,88800
140,0.44019782543182373,89440
141,0.3122308850288391,90080
142,0.34169673919677734,90720
143,0.35437536239624023,91360
144,0.4009230434894562,92000
145,0.5489380359649658,92640
146,0.20210687816143036,93280
147,0.41493335366249084,93920
148,0.42438262701034546,94560
149,0.4018525779247284,95200
150,0.2622620165348053,95840
151,0.3541717529296875,96480
152,0.4540364146232605,97120
153,0.3188905119895935,97760
154,0.28499171137809753,98400
155,0.25096994638442993,99040
156,0.3030996024608612,99680
157,0.2523370087146759,100320
158,0.20874640345573425,100960
159,0.3486831486225128,101600
160,0.32385802268981934,102240
161,0.2531002461910248,102880
162,0.4525054395198822,103520
163,0.2576192021369934,104160
164,0.3026667535305023,104800
165,0.31274574995040894,105440
166,0.2533595860004425,106080
167,0.43380677700042725,106720
168,0.2635118365287781,107360
169,0.33768391609191895,108000
170,0.24771928787231445,108640
171,0.45662909746170044,109280
172,0.18577125668525696,109920
173,0.3188302516937256,110560
174,0.22693048417568207,111200
175,0.24791905283927917,111840
176,0.220233753323555,112480
177,0.29361534118652344,113120
178,0.3204319179058075,113760
179,0.3122916519641876,114400
180,0.3577823340892792,115040
181,0.24469785392284393,115680
182,0.3230258822441101,116320
183,0.2678469717502594,116960
184,0.189632847905159,117600
185,0.1097216084599495,118240
186,0.4377102255821228,118880
187,0.28136396408081055,119520
