,losses,counter
0,2.317554235458374,0
1,2.305514097213745,640
2,2.3009567260742188,1280
3,2.3016374111175537,1920
4,2.2809159755706787,2560
5,2.2840511798858643,3200
6,2.297131061553955,3840
7,2.303349494934082,4480
8,2.2917704582214355,5120
9,2.3040053844451904,5760
10,2.2638909816741943,6400
11,2.2939443588256836,7040
12,2.266472339630127,7680
13,2.2783102989196777,8320
14,2.2369143962860107,8960
15,2.250504493713379,9600
16,2.2256832122802734,10240
17,2.240760326385498,10880
18,2.1743130683898926,11520
19,2.1852126121520996,12160
20,2.1659882068634033,12800
21,2.1558985710144043,13440
22,2.1008734703063965,14080
23,2.0568010807037354,14720
24,2.0497798919677734,15360
25,1.9922990798950195,16000
26,1.9270206689834595,16640
27,1.9447455406188965,17280
28,1.837962031364441,17920
29,1.8448647260665894,18560
30,1.7758245468139648,19200
31,1.692783236503601,19840
32,1.6829042434692383,20480
33,1.675308346748352,21120
34,1.5331610441207886,21760
35,1.4099946022033691,22400
36,1.491331934928894,23040
37,1.436661958694458,23680
38,1.2295881509780884,24320
39,1.243212342262268,24960
40,1.3340200185775757,25600
41,1.0804119110107422,26240
42,1.0048073530197144,26880
43,1.0771437883377075,27520
44,1.0442801713943481,28160
45,1.2487136125564575,28800
46,0.8995932936668396,29440
47,0.9973482489585876,30080
48,0.9862569570541382,30720
49,0.9608936905860901,31360
50,0.9636390805244446,32000
51,0.8526220917701721,32640
52,0.9044982194900513,33280
53,0.8081504702568054,33920
54,0.8659120798110962,34560
55,0.6318301558494568,35200
56,0.737589418888092,35840
57,0.7933098077774048,36480
58,0.770470142364502,37120
59,0.8463696241378784,37760
60,0.7366364598274231,38400
61,0.7668038606643677,39040
62,0.4570199251174927,39680
63,0.7350749969482422,40320
64,0.5915255546569824,40960
65,0.6266776323318481,41600
66,0.6003672480583191,42240
67,0.5523818135261536,42880
68,0.5475786924362183,43520
69,0.6479794383049011,44160
70,0.5202253460884094,44800
71,0.46590864658355713,45440
72,0.4732191562652588,46080
73,0.7335543632507324,46720
74,0.41924890875816345,47360
75,0.600479006767273,48000
76,0.5986887812614441,48640
77,0.3911745250225067,49280
78,0.31501534581184387,49920
79,0.5641865134239197,50560
80,0.43527814745903015,51200
81,0.5656107664108276,51840
82,0.570395827293396,52480
83,0.45685720443725586,53120
84,0.5752029418945312,53760
85,0.4838070571422577,54400
86,0.38900718092918396,55040
87,0.6674635410308838,55680
88,0.688123345375061,56320
89,0.3519180417060852,56960
90,0.7345688939094543,57600
91,0.5855569839477539,58240
92,0.5486936569213867,58880
93,0.3343126177787781,59520
94,0.4127417504787445,60000
95,0.48277100920677185,60640
96,0.3890581429004669,61280
97,0.4947628974914551,61920
98,0.4128400981426239,62560
99,0.36265450716018677,63200
100,0.45194539427757263,63840
101,0.4990706741809845,64480
102,0.33072495460510254,65120
103,0.5281314253807068,65760
104,0.3676644563674927,66400
105,0.4256707429885864,67040
106,0.4536184072494507,67680
107,0.442899614572525,68320
108,0.3251666724681854,68960
109,0.3080849349498749,69600
110,0.3261346220970154,70240
111,0.46608829498291016,70880
112,0.3462165892124176,71520
113,0.3645119369029999,72160
114,0.4473406672477722,72800
115,0.29935258626937866,73440
116,0.2955910861492157,74080
117,0.23167642951011658,74720
118,0.49906647205352783,75360
119,0.5226365923881531,76000
120,0.3053876459598541,76640
121,0.35963359475135803,77280
122,0.36025169491767883,77920
123,0.2644583284854889,78560
124,0.37928101420402527,79200
125,0.22699326276779175,79840
126,0.30426186323165894,80480
127,0.3501788079738617,81120
128,0.4582636058330536,81760
129,0.1984958052635193,82400
130,0.4908750355243683,83040
131,0.33373376727104187,83680
132,0.303711473941803,84320
133,0.2923550605773926,84960
134,0.2141762673854828,85600
135,0.267675518989563,86240
136,0.20299577713012695,86880
137,0.31024011969566345,87520
138,0.24153389036655426,88160
139,0.15292403101921082,88800
140,0.40037620067596436,89440
141,0.3256617486476898,90080
142,0.2725176513195038,90720
143,0.2720606327056885,91360
144,0.3230794072151184,92000
145,0.27069881558418274,92640
146,0.20898212492465973,93280
147,0.36772000789642334,93920
148,0.21191708743572235,94560
149,0.37376871705055237,95200
150,0.269897997379303,95840
151,0.3340521454811096,96480
152,0.29991477727890015,97120
153,0.21970397233963013,97760
154,0.22849708795547485,98400
155,0.4450174868106842,99040
156,0.33568212389945984,99680
157,0.09398861229419708,100320
158,0.3434644043445587,100960
159,0.2922285795211792,101600
160,0.24309293925762177,102240
161,0.2135431319475174,102880
162,0.3679966628551483,103520
163,0.3369823098182678,104160
164,0.2728753983974457,104800
165,0.44105133414268494,105440
166,0.20671573281288147,106080
167,0.38643917441368103,106720
168,0.25692734122276306,107360
169,0.24120216071605682,108000
170,0.21413688361644745,108640
171,0.2433905005455017,109280
172,0.3131208121776581,109920
173,0.37314677238464355,110560
174,0.24300885200500488,111200
175,0.2876388132572174,111840
176,0.48367825150489807,112480
177,0.2559085190296173,113120
178,0.27919456362724304,113760
179,0.26416152715682983,114400
180,0.1970198005437851,115040
181,0.32995763421058655,115680
182,0.27915138006210327,116320
183,0.3858200013637543,116960
184,0.432461142539978,117600
185,0.22253812849521637,118240
186,0.21878911554813385,118880
187,0.2844877243041992,119520
