,M_list_1,Average_list_1,F_mu_list_1,A_mu_list_1,M_list_2,Average_list_2,F_mu_list_2,A_mu_list_2
0,11.455471992492676,0.25033462,1.848262906074524,1.508581280708313,5.329230785369873,0.096189514,2.7806174755096436,1.551074743270874
1,9.304393768310547,0.24270141,1.8483480215072632,1.887056827545166,5.119742393493652,0.094239816,2.7807838916778564,1.4788219928741455
2,9.538019180297852,0.24146943,1.8484511375427246,1.8100543022155762,4.7663044929504395,0.09344254,2.78122878074646,1.5407198667526245
3,9.121861457824707,0.2482358,1.8485316038131714,1.9430065155029297,4.636612892150879,0.094372615,2.7808949947357178,1.6110605001449585
4,8.497659683227539,0.23714769,1.848636507987976,2.1251344680786133,4.37175989151001,0.09111894,2.781243324279785,1.5901371240615845
5,9.28625774383545,0.23820238,1.8487201929092407,2.054321527481079,4.899034023284912,0.091289595,2.7812702655792236,1.6003817319869995
6,11.383525848388672,0.23511519,1.8486814498901367,1.535217046737671,5.881356239318848,0.09300828,2.78068208694458,1.465574860572815
7,11.00735092163086,0.23435475,1.8486496210098267,1.548011302947998,5.984469890594482,0.09233928,2.781269073486328,1.466103196144104
8,9.580121994018555,0.23770338,1.8486838340759277,1.7909870147705078,5.078464984893799,0.09180908,2.7810730934143066,1.5589518547058105
9,7.916105270385742,0.2369664,1.8487253189086914,2.146580457687378,3.9824068546295166,0.09164674,2.7812962532043457,1.661818027496338
10,10.769248962402344,0.25166765,1.8487014770507812,1.8635400533676147,5.123239517211914,0.09522305,2.781224489212036,1.5295597314834595
11,7.742487907409668,0.23805211,1.8487430810928345,2.4871654510498047,3.563796043395996,0.09024472,2.781345844268799,1.7471760511398315
12,9.662851333618164,0.24168113,1.8487540483474731,1.835608720779419,5.015017509460449,0.09245624,2.781378984451294,1.4944466352462769
13,8.814545631408691,0.23900886,1.848746657371521,1.9424183368682861,4.697023868560791,0.09213458,2.7817816734313965,1.528584599494934
14,10.215892791748047,0.24929908,1.8487260341644287,1.784841537475586,5.64638614654541,0.09582462,2.7818686962127686,1.4766192436218262
15,10.65439510345459,0.25983828,1.848747730255127,1.7316715717315674,4.710833549499512,0.09778525,2.7818195819854736,1.623508095741272
16,10.385018348693848,0.23376879,1.8486309051513672,1.8003607988357544,4.714778900146484,0.091360524,2.781863212585449,1.6145941019058228
17,10.654565811157227,0.24311957,1.8486806154251099,1.624700665473938,5.970218658447266,0.09449748,2.7819995880126953,1.470233678817749
18,6.753238201141357,0.23364815,1.8487074375152588,2.3015241622924805,3.146527051925659,0.09021769,2.7822060585021973,1.8578150272369385
19,12.014561653137207,0.23728506,1.8486766815185547,1.4478634595870972,6.291862964630127,0.09326799,2.7817883491516113,1.4291237592697144
20,10.838541984558105,0.24974388,1.8486863374710083,1.704304575920105,6.050222873687744,0.093753785,2.7814061641693115,1.4716206789016724
21,9.048731803894043,0.23784165,1.8486738204956055,1.6855838298797607,5.440422534942627,0.09117351,2.7813146114349365,1.43484365940094
22,8.602770805358887,0.23840824,1.8486721515655518,1.8941118717193604,4.716272830963135,0.092039034,2.781512498855591,1.4719500541687012
