,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
0,,,0.39720967,0.4243447,0.0,2.65120203568614e-10,8.678041458129883,6.88554048538208
1,0.013564957305788994,,0.43474662,0.43856224,0.0,2.650099584222687e-10,9.861539840698242,7.134417533874512
2,0.0,0.018075361847877502,0.42805004,0.43467918,,0.0,12.987020492553711,8.432784080505371
3,0.0,,0.43620062,0.44153738,,,10.040701866149902,7.5226359367370605
4,2.7936062751282575e-12,5.116539136817977e-12,0.44724897,0.44259667,0.0,0.0,11.19792652130127,7.865072727203369
5,67663296.0,0.0,0.4160984,0.4268294,,2.6405602704393516e-10,10.700654983520508,6.8009161949157715
6,0.0,,0.44578636,0.44493455,4.028309907866401e-10,4875644416.0,10.985645294189453,7.610935688018799
7,0.0,0.0,0.41360742,0.43343395,0.0,,9.237606048583984,7.409616470336914
8,75626720.0,,0.4211409,0.43426418,0.0,,9.401707649230957,7.577993392944336
9,3.3508144176019883e-12,0.0,0.41464058,0.42861205,,0.0,11.267965316772461,7.3171467781066895
10,0.0,,0.42365316,0.42840225,0.0,0.0,13.633367538452148,8.810685157775879
11,0.01460141409188509,0.0,0.42830235,0.4351825,,,10.161928176879883,8.313589096069336
12,,0.0,0.38836658,0.4235385,,0.0,6.385232448577881,5.407156944274902
13,3.1328321013768257e-12,,0.4308445,0.43746638,,,10.270453453063965,8.386819839477539
14,51479164.0,0.0,0.4330966,0.44782814,0.0,,11.319331169128418,8.311464309692383
15,,0.0,0.4380201,0.447229,7397033472.0,,9.049192428588867,7.926504135131836
16,,0.0,0.4433349,0.451258,4.0059008887816105e-10,0.0,12.197648048400879,8.280159950256348
17,61620636.0,0.023528575897216797,0.41213375,0.43352336,7392056832.0,,10.23188591003418,7.6550374031066895
18,0.0,0.020793598145246506,0.4315916,0.438761,,,10.98440170288086,7.974897384643555
19,0.0,0.0,0.42663705,0.43391094,4.0094563780179726e-10,0.0,9.730595588684082,7.561084747314453
20,0.012901965528726578,,0.43437767,0.4311556,,,11.227072715759277,7.608776569366455
21,70232336.0,,0.42312747,0.4320546,,,9.829527854919434,7.265794277191162
22,0.0,0.023598195984959602,0.41576132,0.4389996,,0.0,8.789582252502441,7.348146438598633
23,0.0,0.0,0.43122527,0.43763298,,,10.431276321411133,7.850316047668457
24,0.013835009187459946,0.020869286730885506,0.43724874,0.44319057,,,10.870790481567383,7.692093849182129
25,,0.0,0.4180545,0.42466894,1.7182693481445312,1.1123106479644775,9.638263702392578,7.163957595825195
26,,0.021312106400728226,0.42723975,0.44579592,,1.1113474369049072,10.337403297424316,8.087011337280273
27,4.2061536545401346e-12,0.0,0.4204073,0.4393281,,2.5874957731986115e-10,9.553827285766602,8.211042404174805
28,,0.0,0.43689075,0.45159683,,,12.069890975952148,8.111284255981445
29,0.0,0.0,0.44372115,0.44877443,0.0,1.1074488162994385,11.129044532775879,7.887272357940674
30,,,0.42926934,0.43825674,0.0,4752887808.0,10.961179733276367,8.521281242370605
31,79659984.0,5.706309990499703e-12,0.41854444,0.43322515,0.0,,9.769855499267578,7.8888349533081055
32,,0.0,0.44445005,0.4387629,1.7135149240493774,,13.471342086791992,8.077051162719727
33,0.0,,0.430167,0.43409127,,2.570071100382876e-10,10.530638694763184,7.477301597595215
34,0.0,0.0,0.40815023,0.4289587,7358781952.0,,9.933658599853516,7.701115608215332
35,0.0,0.028132321313023567,0.40257895,0.42125005,3.9854816669127047e-10,,7.046681880950928,6.591579914093018
36,0.0,0.0,0.46960968,0.4413455,7348452864.0,2.575004653948554e-10,12.749031066894531,8.218138694763184
37,,0.0,0.43593305,0.43762842,1.7094477415084839,,10.490218162536621,7.908849239349365
38,,,0.42123863,0.43905038,0.0,4749255168.0,10.255929946899414,8.368534088134766
39,4.061681546652096e-12,0.0,0.4189924,0.4363338,7334034432.0,0.0,8.915621757507324,7.901067733764648
40,4.4387011427504675e-12,0.025730570778250694,0.41827977,0.42972726,7334258688.0,0.0,8.81052017211914,7.588991165161133
41,0.0,0.021944347769021988,0.4470142,0.4330615,0.0,2.578457169999382e-10,11.109373092651367,7.614559173583984
42,0.014825129881501198,0.0,0.43800935,0.43532142,,0.0,9.852685928344727,7.8192243576049805
43,85783432.0,0.024477269500494003,0.4198061,0.43511948,1.7037756443023682,0.0,8.64738655090332,6.780518531799316
44,0.010567165911197662,,0.43121776,0.44136295,1.703277349472046,,12.246367454528809,7.682730674743652
45,,,0.43521845,0.44105348,,1.1019455194473267,10.656073570251465,7.6681928634643555
46,0.01241459883749485,,0.4182572,0.4362062,1.70244562625885,0.0,11.57593822479248,8.187052726745605
47,3.244752773759463e-12,0.02356262505054474,0.43411204,0.43631783,,0.0,10.795408248901367,7.356569766998291
48,0.0,,0.44839987,0.44108048,,1.1026746034622192,9.713950157165527,7.690988540649414
49,,,0.4125221,0.44182998,3.958591787700527e-10,4733987328.0,9.966268539428711,7.360401630401611
50,,4.254244092422033e-12,0.4489125,0.44136673,0.0,,12.925951957702637,8.625152587890625
51,,0.0,0.43723774,0.44662446,0.0,0.0,11.593592643737793,8.109809875488281
52,0.017089836299419403,0.023511605337262154,0.42154965,0.43658847,,0.0,10.073555946350098,7.540924549102783
53,0.0,89247144.0,0.42956957,0.43616992,,4742185984.0,10.809556007385254,7.729164123535156
54,0.0,0.0,0.43086043,0.43830228,,1.1044508218765259,13.103854179382324,8.467263221740723
55,,0.0,0.4396765,0.4306724,,0.0,11.349384307861328,7.589075565338135
56,54290448.0,0.0,0.4167672,0.43443507,0.0,2.569922330497576e-10,11.263091087341309,8.641496658325195
57,0.0,0.0,0.4440356,0.4351789,,0.0,10.503775596618652,8.30623722076416
58,44335284.0,,0.43040937,0.43417606,0.0,4740256768.0,12.523436546325684,8.214508056640625
59,,0.0,0.4397982,0.4400045,0.0,2.5702290296081287e-10,12.823141098022461,8.582110404968262
60,,6.008674027085936e-12,0.40122962,0.42520562,1.696629285812378,,8.038930892944336,7.307823657989502
61,,,0.42080787,0.4252298,0.0,0.0,8.3868989944458,7.16994047164917
62,,0.0,0.40313554,0.41597906,,,8.766020774841309,7.548681259155273
63,0.0,,0.44848537,0.43570083,0.0,,11.179898262023926,7.521505832672119
64,0.01264262106269598,0.0,0.43917862,0.43374872,0.0,0.0,11.066936492919922,7.836817264556885
65,,0.0,0.4314668,0.4323116,7279279616.0,4739400704.0,11.86734676361084,8.249455451965332
66,4.7953182223670066e-12,,0.4076279,0.42468268,1.6938692331314087,4739902464.0,8.941516876220703,6.722017765045166
67,,0.0,0.4194538,0.43142325,,2.5626861743788254e-10,8.804756164550781,7.485996246337891
68,66519016.0,0.0,0.42150557,0.4276008,,0.0,9.61257266998291,7.514815807342529
69,0.0,0.02281414531171322,0.44211945,0.4345921,,4732060672.0,8.899375915527344,7.988450050354004
70,,0.0,0.43427458,0.43899155,0.0,,12.070110321044922,8.577385902404785
71,,,0.42200196,0.42953426,0.0,1.0976412296295166,10.709479331970215,7.554717540740967
72,,,0.39474642,0.41890126,0.0,1.0962978601455688,6.790480613708496,6.517906188964844
73,2.2289923812951473e-12,0.0,0.428259,0.43491325,0.0,,12.575084686279297,9.275074005126953
74,,0.0,0.41744578,0.43412685,1.6886122226715088,2.5416863058680406e-10,11.744284629821777,7.664348125457764
75,0.016954753547906876,0.0,0.44039568,0.43456608,,,10.026723861694336,7.4878315925598145
76,114363552.0,0.025427909567952156,0.43043077,0.43383417,,,7.174903392791748,6.825649738311768
77,0.0,,0.4668056,0.43875438,3.931910075305467e-10,,13.086748123168945,8.206424713134766
78,0.0,0.0,0.43200275,0.43237323,0.0,1.0911306142807007,10.170886993408203,7.361725330352783
79,0.015195976942777634,0.02272151969373226,0.4262524,0.43120617,3.9356987113770003e-10,2.5421229010724744e-10,10.243043899536133,7.981080055236816
80,89405824.0,129146056.0,0.40089068,0.42408165,,,8.348689079284668,7.2344136238098145
81,48501932.0,0.0,0.43035096,0.4336842,3.931072134477631e-10,1.091317057609558,11.764259338378906,8.240668296813965
82,0.0,,0.40240806,0.41923594,0.0,2.5360508137950433e-10,7.832674026489258,7.292436599731445
83,,,0.43141636,0.438106,0.0,0.0,11.082779884338379,7.925753593444824
84,,0.0,0.45640948,0.44593626,,,8.793791770935059,7.430164813995361
85,,,0.42847887,0.44081092,,1.0900366306304932,8.506683349609375,7.665985107421875
86,,,0.45741823,0.4367333,7245971968.0,,12.407580375671387,8.36173152923584
87,0.0,0.0,0.4323793,0.43470162,,1.0886884927749634,12.494133949279785,8.017416954040527
88,0.0,0.0,0.40822336,0.4226632,0.0,,11.504404067993164,8.284651756286621
89,,79212888.0,0.43925187,0.45227203,3.924117142339867e-10,,10.916911125183105,9.05858325958252
90,,0.0,0.43263716,0.43588972,0.0,,10.364551544189453,9.047320365905762
91,,0.0,0.42361903,0.43626493,,1.0879653692245483,9.364736557006836,8.592878341674805
92,0.0,0.02443232573568821,0.44474977,0.43325806,0.0,4668825088.0,10.025911331176758,7.873521327972412
93,85383864.0,0.028218818828463554,0.40262535,0.42511526,0.0,0.0,8.192773818969727,7.455722332000732
94,0.0,4.54833653379394e-12,0.42927337,0.43858367,0.0,,11.060894966125488,8.491079330444336
95,64318380.0,0.0,0.41847008,0.43439013,,,10.301939964294434,8.586323738098145
