,A_mu_list_1,A_mu_list_2,Average_list_1,Average_list_2,F_mu_list_1,F_mu_list_2,M_list_1,M_list_2
584,,,0.24620959,0.20499463,4.737075731675588e-10,4.925713170678137e-10,9.100516319274902,6.406814098358154
585,0.0,,0.28215745,0.21280093,,,10.442357063293457,7.018927574157715
586,0.0,0.0,0.21162717,0.14986923,0.0,0.0,7.562039852142334,5.786341190338135
587,102210856.0,,0.19338652,0.11601929,,0.0,7.165891647338867,3.850783109664917
588,,0.0,0.23688217,0.1837372,,,9.732650756835938,6.462362289428711
589,2.7287718525753624e-12,,0.24980307,0.20477071,0.0,0.0,10.399245262145996,7.306556701660156
590,,0.0,0.23826478,0.17863645,,,9.564480781555176,7.252599716186523
591,0.0,0.018521318212151527,0.26497793,0.2458586,,0.0,10.007187843322754,9.69161319732666
592,63082116.0,0.026774900034070015,0.20949547,0.17993715,4.737103487251204e-10,0.0,8.724374771118164,7.042477607727051
593,0.009105809032917023,133041688.0,0.28509367,0.18472676,8738323456.0,0.0,10.263381004333496,6.308652877807617
594,2.9134069289005193e-12,0.0,0.23898222,0.1990305,0.0,9085979648.0,9.964502334594727,9.03770923614502
595,,116944208.0,0.22525094,0.17597044,0.0,0.0,9.464106559753418,6.994704723358154
596,0.0,0.0,0.21062933,0.1740576,2.034587860107422,,8.04971981048584,7.529823303222656
597,,0.027112947776913643,0.20934321,0.170216,4.737009118294111e-10,,8.489204406738281,6.412754535675049
598,0.0,0.0,0.298263,0.2931304,,0.0,12.077631950378418,11.663460731506348
599,79170136.0,,0.20911531,0.16461504,0.0,4.926310470665385e-10,9.023545265197754,6.201884746551514
600,,0.02179056778550148,0.23515885,0.2040391,,0.0,10.199257850646973,7.212758541107178
601,0.014147855341434479,,0.22440034,0.21284285,2.034456729888916,2.1157174110412598,9.10893726348877,8.7811279296875
602,,,0.27271682,0.24809787,4.736810388372703e-10,0.0,11.23823070526123,9.975425720214844
603,0.013558810576796532,0.0,0.23006935,0.17457041,0.0,9086254080.0,10.312362670898438,6.166738033294678
604,,123362992.0,0.21876194,0.17300466,8737662976.0,0.0,8.847559928894043,6.4149603843688965
605,93945760.0,0.0,0.19476885,0.1558317,2.034414529800415,2.1161270141601562,7.318187713623047,6.309193134307861
606,,,0.22843307,0.15370679,0.0,4.927052099645834e-10,8.715649604797363,4.930625915527344
607,0.0,0.0,0.23786142,0.16724768,,4.927834251766683e-10,9.8034086227417,5.929554462432861
608,,0.04272371903061867,0.17855231,0.13226095,4.736687708728482e-10,2.116805076599121,6.6758527755737305,4.656108379364014
609,42037272.0,0.0,0.26268384,0.23985347,0.0,,11.40435791015625,10.26302433013916
610,0.0,,0.2778451,0.23990385,2.034391164779663,0.0,11.777563095092773,8.932966232299805
611,,0.0,0.25491586,0.18312448,,9090836480.0,10.364980697631836,5.995840072631836
612,,0.0,0.19054349,0.1373457,0.0,0.0,7.378331184387207,4.697901725769043
613,5.202328151598934e-12,0.0,0.17472687,0.12442708,,0.0,6.581189155578613,4.54684591293335
614,3.1815361976883505e-12,0.026297815144062042,0.23039578,0.18237087,,9090740224.0,9.805368423461914,6.850322246551514
615,,0.0,0.22729482,0.17657883,4.736503411706394e-10,4.928401020620754e-10,8.476308822631836,5.861472129821777
616,0.01025988906621933,94938624.0,0.27211082,0.21886146,4.73650008103732e-10,,10.2092866897583,9.330157279968262
617,,7.919875692763423e-12,0.19476317,0.15113728,,,8.256227493286133,6.467828273773193
618,,0.0,0.25884232,0.19177835,,0.0,9.79895305633545,7.547090530395508
619,50686692.0,,0.26123765,0.1843069,,,9.244282722473145,6.340001106262207
620,0.012830476276576519,,0.24080059,0.18218198,,0.0,9.41688060760498,6.433928966522217
621,,0.0,0.21055526,0.1715783,8737225728.0,,8.294075012207031,7.033262729644775
622,0.0,0.022418951615691185,0.22272922,0.20520517,4.736423475648621e-10,0.0,8.967812538146973,8.063468933105469
623,55773872.0,9.705718000130314e-12,0.23169747,0.15902126,2.0342671871185303,4.927345753635848e-10,9.892788887023926,6.15076208114624
624,0.0,0.0,0.23161432,0.22560401,8736873472.0,4.927537822219108e-10,10.753988265991211,9.61434268951416
625,0.014687089249491692,0.03563518077135086,0.23943968,0.159542,,,8.312997817993164,5.096060752868652
626,0.0,,0.26133695,0.192131,8736708608.0,,10.335041999816895,6.615295886993408
627,,0.01942271739244461,0.26031247,0.23471245,,2.1161718368530273,10.734498977661133,9.082894325256348
628,,0.04333394020795822,0.21940766,0.1481575,,0.0,9.035143852233887,4.829633712768555
629,,0.03850286826491356,0.20365374,0.15152822,8736365568.0,,8.63089370727539,5.921736240386963
630,0.0,0.0,0.23989807,0.17082927,8736537600.0,4.925678753764373e-10,9.525282859802246,5.904521942138672
631,,,0.25648418,0.16452292,,0.0,8.600264549255371,5.658578395843506
632,0.0,5.422421192613491e-12,0.23864028,0.20578146,2.034162998199463,,9.622895240783691,7.639115810394287
633,,0.0,0.23437147,0.1685199,,0.0,8.80891227722168,6.247166156768799
634,,0.0,0.23268098,0.18350652,4.736205871935795e-10,4.92705098942281e-10,9.56240177154541,7.481898784637451
635,,0.0,0.2476129,0.21559314,4.736103731417529e-10,0.0,10.984319686889648,7.719472885131836
636,3.85122923135528e-12,,0.22454812,0.16472521,,0.0,8.150261878967285,5.393871784210205
637,,0.0,0.2500204,0.2098237,0.0,2.116708278656006,9.190116882324219,6.692368030548096
638,0.0,,0.24414161,0.20063707,4.736052106046884e-10,,9.757830619812012,7.789073944091797
639,0.02601923979818821,0.0,0.18628901,0.11440198,,0.0,6.640947341918945,3.3250629901885986
